picocom v3.1

port is        : /dev/ttyACM0
flowcontrol    : none
baudrate is    : 230400
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 8bithex,
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready

hiiii we are started :3

msg =    0, time steps =    0, qsz =    0, switch = off, t =        2 ms, ax =  0.0000, ay =  0.0000, az =  0.0000, gx =  0.0000 rad/s, gy =  0.0000 rad/s, gz =  0.0000 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  8.8598 A, I_w_roll = -4.5109 A, theta_roll(comp) =  0.0000 mrad 
msg =   23, time steps =   10, qsz =    2, switch = off, t =      462 ms, ax =  0.5047, ay = -0.1391, az =  9.9471, gx = -0.0004 rad/s, gy =  0.0008 rad/s, gz =  0.0009 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0434 A, I_w_roll = -7.4501 A, theta_roll(comp) = -6.3303 mrad 
msg =   24, time steps =   10, qsz =    2, switch = off, t =      482 ms, ax =  0.5023, ay = -0.1307, az =  9.9483, gx = -0.0010 rad/s, gy =  0.0006 rad/s, gz =  0.0016 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0426 A, I_w_roll = -7.3080 A, theta_roll(comp) = -6.4891 mrad 
msg =   25, time steps =   10, qsz =    2, switch = off, t =      502 ms, ax =  0.5083, ay = -0.1343, az =  9.9507, gx = -0.0009 rad/s, gy =  0.0010 rad/s, gz =  0.0012 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0423 A, I_w_roll = -7.3105 A, theta_roll(comp) = -6.6422 mrad 
msg =   26, time steps =   10, qsz =    2, switch = off, t =      522 ms, ax =  0.5071, ay = -0.1355, az =  9.9507, gx = -0.0009 rad/s, gy =  0.0010 rad/s, gz =  0.0015 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0422 A, I_w_roll = -7.2882 A, theta_roll(comp) = -6.8021 mrad 
msg =   27, time steps =   10, qsz =    2, switch = off, t =      542 ms, ax =  0.5083, ay = -0.1295, az =  9.9495, gx = -0.0010 rad/s, gy =  0.0010 rad/s, gz =  0.0016 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0430 A, I_w_roll = -7.2435 A, theta_roll(comp) = -6.9496 mrad 
msg =   28, time steps =   10, qsz =    2, switch = off, t =      562 ms, ax =  0.5155, ay = -0.1343, az =  9.9495, gx = -0.0014 rad/s, gy =  0.0014 rad/s, gz =  0.0013 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0446 A, I_w_roll = -7.1512 A, theta_roll(comp) = -7.0955 mrad 
msg =   29, time steps =   10, qsz =    2, switch = off, t =      582 ms, ax =  0.5119, ay = -0.1355, az =  9.9567, gx = -0.0014 rad/s, gy =  0.0012 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0469 A, I_w_roll = -7.1293 A, theta_roll(comp) = -7.2519 mrad 
msg =   30, time steps =   10, qsz =    2, switch = off, t =      602 ms, ax =  0.5119, ay = -0.1331, az =  9.9531, gx = -0.0017 rad/s, gy =  0.0008 rad/s, gz =  0.0009 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0480 A, I_w_roll = -7.0596 A, theta_roll(comp) = -7.4074 mrad 
msg =   31, time steps =   10, qsz =    2, switch = off, t =      622 ms, ax =  0.5023, ay = -0.1319, az =  9.9543, gx = -0.0020 rad/s, gy =  0.0015 rad/s, gz =  0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0494 A, I_w_roll = -6.9900 A, theta_roll(comp) = -7.5623 mrad 
msg =   32, time steps =   10, qsz =    2, switch = off, t =      642 ms, ax =  0.5023, ay = -0.1307, az =  9.9483, gx = -0.0017 rad/s, gy =  0.0020 rad/s, gz =  0.0004 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0529 A, I_w_roll = -7.0179 A, theta_roll(comp) = -7.7054 mrad 
msg =   33, time steps =   10, qsz =    2, switch = off, t =      662 ms, ax =  0.4987, ay = -0.1271, az =  9.9459, gx = -0.0018 rad/s, gy =  0.0016 rad/s, gz =  0.0004 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0564 A, I_w_roll = -6.9741 A, theta_roll(comp) = -7.8473 mrad 
msg =   34, time steps =   10, qsz =    2, switch = off, t =      682 ms, ax =  0.4915, ay = -0.1283, az =  9.9459, gx = -0.0016 rad/s, gy =  0.0014 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0582 A, I_w_roll = -7.0034 A, theta_roll(comp) = -7.9800 mrad 
msg =   35, time steps =   10, qsz =    2, switch = off, t =      702 ms, ax =  0.4927, ay = -0.1211, az =  9.9447, gx = -0.0021 rad/s, gy =  0.0015 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0597 A, I_w_roll = -6.8903 A, theta_roll(comp) = -8.1030 mrad 
msg =   36, time steps =   10, qsz =    2, switch = off, t =      722 ms, ax =  0.4915, ay = -0.1259, az =  9.9447, gx = -0.0024 rad/s, gy =  0.0015 rad/s, gz =  0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0612 A, I_w_roll = -6.8234 A, theta_roll(comp) = -8.2387 mrad 
msg =   37, time steps =   10, qsz =    2, switch = off, t =      742 ms, ax =  0.4999, ay = -0.1367, az =  9.9615, gx = -0.0025 rad/s, gy =  0.0008 rad/s, gz =  0.0013 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0612 A, I_w_roll = -6.7794 A, theta_roll(comp) = -8.3816 mrad 
msg =   38, time steps =   10, qsz =    2, switch = off, t =      762 ms, ax =  0.5035, ay = -0.1271, az =  9.9579, gx = -0.0028 rad/s, gy =  0.0008 rad/s, gz =  0.0012 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0607 A, I_w_roll = -6.7108 A, theta_roll(comp) = -8.5292 mrad 
msg =   39, time steps =   10, qsz =    2, switch = off, t =      782 ms, ax =  0.5059, ay = -0.1259, az =  9.9603, gx = -0.0026 rad/s, gy =  0.0012 rad/s, gz =  0.0011 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0605 A, I_w_roll = -6.7159 A, theta_roll(comp) = -8.6638 mrad 
msg =   40, time steps =   10, qsz =    2, switch = off, t =      802 ms, ax =  0.5095, ay = -0.1259, az =  9.9555, gx = -0.0033 rad/s, gy =  0.0010 rad/s, gz =  0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0613 A, I_w_roll = -6.5770 A, theta_roll(comp) = -8.8001 mrad 
msg =   41, time steps =   10, qsz =    2, switch = off, t =      822 ms, ax =  0.5095, ay = -0.1283, az =  9.9471, gx = -0.0034 rad/s, gy =  0.0011 rad/s, gz =  0.0009 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0616 A, I_w_roll = -6.5326 A, theta_roll(comp) = -8.9460 mrad 
msg =   42, time steps =   10, qsz =    2, switch = off, t =      842 ms, ax =  0.5011, ay = -0.1259, az =  9.9459, gx = -0.0035 rad/s, gy =  0.0016 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0635 A, I_w_roll = -6.4884 A, theta_roll(comp) = -9.0904 mrad 
msg =   43, time steps =   10, qsz =    2, switch = off, t =      862 ms, ax =  0.4987, ay = -0.1187, az =  9.9471, gx = -0.0041 rad/s, gy =  0.0015 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0672 A, I_w_roll = -6.3723 A, theta_roll(comp) = -9.2351 mrad 
msg =   44, time steps =   10, qsz =    2, switch = off, t =      882 ms, ax =  0.5035, ay = -0.1175, az =  9.9495, gx = -0.0045 rad/s, gy =  0.0014 rad/s, gz =  0.0004 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0690 A, I_w_roll = -6.2818 A, theta_roll(comp) = -9.3683 mrad 
msg =   45, time steps =   10, qsz =    2, switch = off, t =      902 ms, ax =  0.5035, ay = -0.1175, az =  9.9435, gx = -0.0050 rad/s, gy =  0.0015 rad/s, gz =  0.0009 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0708 A, I_w_roll = -6.1654 A, theta_roll(comp) = -9.5149 mrad 
msg =   46, time steps =   10, qsz =    2, switch = off, t =      922 ms, ax =  0.4939, ay = -0.1259, az =  9.9519, gx = -0.0055 rad/s, gy =  0.0011 rad/s, gz =  0.0016 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0712 A, I_w_roll = -6.0469 A, theta_roll(comp) = -9.6766 mrad 
msg =   47, time steps =   10, qsz =    2, switch = off, t =      942 ms, ax =  0.4939, ay = -0.1283, az =  9.9435, gx = -0.0057 rad/s, gy =  0.0011 rad/s, gz =  0.0013 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0726 A, I_w_roll = -5.9994 A, theta_roll(comp) = -9.8447 mrad 
msg =   48, time steps =   10, qsz =    2, switch = off, t =      962 ms, ax =  0.5107, ay = -0.1223, az =  9.9435, gx = -0.0063 rad/s, gy =  0.0015 rad/s, gz =  0.0013 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0745 A, I_w_roll = -5.8553 A, theta_roll(comp) = -10.0175 mrad 
msg =   49, time steps =   10, qsz =    2, switch = off, t =      982 ms, ax =  0.5059, ay = -0.1103, az =  9.9435, gx = -0.0069 rad/s, gy =  0.0014 rad/s, gz =  0.0013 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0762 A, I_w_roll = -5.7359 A, theta_roll(comp) = -10.1857 mrad 
msg =   50, time steps =   10, qsz =    2, switch = off, t =     1002 ms, ax =  0.5035, ay = -0.1151, az =  9.9495, gx = -0.0075 rad/s, gy =  0.0016 rad/s, gz =  0.0021 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0783 A, I_w_roll = -5.5928 A, theta_roll(comp) = -10.3518 mrad 
msg =   51, time steps =   10, qsz =    2, switch = off, t =     1022 ms, ax =  0.5011, ay = -0.1223, az =  9.9495, gx = -0.0078 rad/s, gy =  0.0011 rad/s, gz =  0.0017 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0795 A, I_w_roll = -5.5189 A, theta_roll(comp) = -10.5374 mrad 
msg =   52, time steps =   10, qsz =    2, switch = off, t =     1042 ms, ax =  0.5035, ay = -0.1247, az =  9.9543, gx = -0.0083 rad/s, gy =  0.0014 rad/s, gz =  0.0017 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0810 A, I_w_roll = -5.3955 A, theta_roll(comp) = -10.7341 mrad 
msg =   53, time steps =   10, qsz =    2, switch = off, t =     1062 ms, ax =  0.4975, ay = -0.1295, az =  9.9519, gx = -0.0085 rad/s, gy =  0.0014 rad/s, gz =  0.0016 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0824 A, I_w_roll = -5.3430 A, theta_roll(comp) = -10.9377 mrad 
msg =   54, time steps =   10, qsz =    2, switch = off, t =     1082 ms, ax =  0.5011, ay = -0.1283, az =  9.9423, gx = -0.0086 rad/s, gy =  0.0011 rad/s, gz =  0.0016 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0828 A, I_w_roll = -5.2899 A, theta_roll(comp) = -11.1458 mrad 
msg =   55, time steps =   10, qsz =    2, switch = off, t =     1102 ms, ax =  0.5107, ay = -0.1295, az =  9.9507, gx = -0.0082 rad/s, gy =  0.0004 rad/s, gz =  0.0012 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0814 A, I_w_roll = -5.3339 A, theta_roll(comp) = -11.3450 mrad 
msg =   56, time steps =   10, qsz =    2, switch = off, t =     1122 ms, ax =  0.5155, ay = -0.1379, az =  9.9603, gx = -0.0087 rad/s, gy =  0.0007 rad/s, gz =  0.0015 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0806 A, I_w_roll = -5.2082 A, theta_roll(comp) = -11.5585 mrad 
msg =   57, time steps =   10, qsz =    2, switch = off, t =     1142 ms, ax =  0.5155, ay = -0.1403, az =  9.9483, gx = -0.0089 rad/s, gy =  0.0014 rad/s, gz =  0.0016 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0825 A, I_w_roll = -5.1526 A, theta_roll(comp) = -11.7842 mrad 
msg =   58, time steps =   10, qsz =    2, switch = off, t =     1162 ms, ax =  0.5047, ay = -0.1474, az =  9.9555, gx = -0.0086 rad/s, gy =  0.0010 rad/s, gz =  0.0017 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0842 A, I_w_roll = -5.1690 A, theta_roll(comp) = -12.0097 mrad 
msg =   59, time steps =   10, qsz =    2, switch = off, t =     1182 ms, ax =  0.4999, ay = -0.1522, az =  9.9423, gx = -0.0085 rad/s, gy =  0.0012 rad/s, gz =  0.0015 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0849 A, I_w_roll = -5.1601 A, theta_roll(comp) = -12.2440 mrad 
msg =   60, time steps =   10, qsz =    2, switch = off, t =     1202 ms, ax =  0.5059, ay = -0.1534, az =  9.9423, gx = -0.0077 rad/s, gy =  0.0011 rad/s, gz =  0.0013 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0858 A, I_w_roll = -5.2729 A, theta_roll(comp) = -12.4660 mrad 
msg =   61, time steps =   10, qsz =    2, switch = off, t =     1222 ms, ax =  0.5179, ay = -0.1582, az =  9.9423, gx = -0.0071 rad/s, gy =  0.0011 rad/s, gz =  0.0012 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0872 A, I_w_roll = -5.3386 A, theta_roll(comp) = -12.6812 mrad 
msg =   62, time steps =   10, qsz =    2, switch = off, t =     1242 ms, ax =  0.5214, ay = -0.1558, az =  9.9483, gx = -0.0070 rad/s, gy =  0.0010 rad/s, gz =  0.0019 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0878 A, I_w_roll = -5.3339 A, theta_roll(comp) = -12.8856 mrad 
msg =   63, time steps =   10, qsz =    2, switch = off, t =     1262 ms, ax =  0.5202, ay = -0.1666, az =  9.9507, gx = -0.0061 rad/s, gy =  0.0014 rad/s, gz =  0.0024 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0892 A, I_w_roll = -5.4739 A, theta_roll(comp) = -13.0847 mrad 
msg =   64, time steps =   10, qsz =    2, switch = off, t =     1282 ms, ax =  0.5083, ay = -0.1678, az =  9.9555, gx = -0.0057 rad/s, gy =  0.0015 rad/s, gz =  0.0016 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0916 A, I_w_roll = -5.5190 A, theta_roll(comp) = -13.2757 mrad 
msg =   65, time steps =   10, qsz =    2, switch = off, t =     1302 ms, ax =  0.5071, ay = -0.1594, az =  9.9626, gx = -0.0046 rad/s, gy =  0.0008 rad/s, gz =  0.0012 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0922 A, I_w_roll = -5.6877 A, theta_roll(comp) = -13.4401 mrad 
msg =   66, time steps =   10, qsz =    2, switch = off, t =     1322 ms, ax =  0.5023, ay = -0.1510, az =  9.9591, gx = -0.0041 rad/s, gy =  0.0012 rad/s, gz =  0.0009 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0928 A, I_w_roll = -5.7654 A, theta_roll(comp) = -13.5701 mrad 
msg =   67, time steps =   10, qsz =    2, switch = off, t =     1342 ms, ax =  0.5047, ay = -0.1486, az =  9.9579, gx = -0.0037 rad/s, gy =  0.0011 rad/s, gz =  0.0009 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0937 A, I_w_roll = -5.8226 A, theta_roll(comp) = -13.6751 mrad 
msg =   68, time steps =   10, qsz =    2, switch = off, t =     1362 ms, ax =  0.5047, ay = -0.1510, az =  9.9567, gx = -0.0037 rad/s, gy =  0.0011 rad/s, gz =  0.0012 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0945 A, I_w_roll = -5.8087 A, theta_roll(comp) = -13.7745 mrad 
msg =   69, time steps =   10, qsz =    2, switch = off, t =     1382 ms, ax =  0.4999, ay = -0.1403, az =  9.9555, gx = -0.0030 rad/s, gy =  0.0015 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0968 A, I_w_roll = -5.9168 A, theta_roll(comp) = -13.8584 mrad 
msg =   70, time steps =   10, qsz =    2, switch = off, t =     1402 ms, ax =  0.4975, ay = -0.1331, az =  9.9603, gx = -0.0028 rad/s, gy =  0.0016 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.1000 A, I_w_roll = -5.9566 A, theta_roll(comp) = -13.9163 mrad 
msg =   71, time steps =   10, qsz =    2, switch = off, t =     1422 ms, ax =  0.4867, ay = -0.1355, az =  9.9459, gx = -0.0022 rad/s, gy =  0.0012 rad/s, gz =  0.0013 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.1018 A, I_w_roll = -6.0470 A, theta_roll(comp) = -13.9555 mrad 
msg =   72, time steps =   10, qsz =    2, switch = off, t =     1442 ms, ax =  0.4975, ay = -0.1355, az =  9.9519, gx = -0.0018 rad/s, gy =  0.0008 rad/s, gz =  0.0017 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.1014 A, I_w_roll = -6.1144 A, theta_roll(comp) = -13.9879 mrad 
msg =   73, time steps =   10, qsz =    2, switch = off, t =     1462 ms, ax =  0.5083, ay = -0.1474, az =  9.9447, gx = -0.0017 rad/s, gy =  0.0006 rad/s, gz =  0.0012 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.1001 A, I_w_roll = -6.1324 A, theta_roll(comp) = -14.0301 mrad 
msg =   74, time steps =   10, qsz =    2, switch = off, t =     1482 ms, ax =  0.5119, ay = -0.1426, az =  9.9495, gx = -0.0017 rad/s, gy =  0.0008 rad/s, gz =  0.0017 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0999 A, I_w_roll = -6.1261 A, theta_roll(comp) = -14.0753 mrad 
msg =   75, time steps =   10, qsz =    2, switch = off, t =     1502 ms, ax =  0.5167, ay = -0.1486, az =  9.9483, gx = -0.0014 rad/s, gy =  0.0010 rad/s, gz =  0.0013 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch =  0.0999 A, I_w_roll = -6.1674 A, theta_roll(comp) = -14.1228 mrad 
