picocom v3.1

port is        : /dev/ttyACM0
flowcontrol    : none
baudrate is    : 230400
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 8bithex,
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
msg = 10523, time steps =   10, qsz =    2, switch = off, t =   210462 ms, ax =  0.5718, ay = -0.1846, az =  9.9519, gx = -0.0020 rad/s, gy =  0.0016 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -2.1319 A, theta_roll_comp = -24.4802 mrad 
msg = 10534, time steps =   10, qsz =    2, switch = off, t =   210682 ms, ax =  0.5646, ay = -0.1906, az =  9.9471, gx = -0.0055 rad/s, gy =  0.0011 rad/s, gz =  0.0011 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -1.5467 A, theta_roll_comp = -24.0928 mrad 
msg = 10535, time steps =   10, qsz =    2, switch = off, t =   210702 ms, ax =  0.5682, ay = -0.1906, az =  9.9531, gx = -0.0059 rad/s, gy =  0.0007 rad/s, gz =  0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -1.4725 A, theta_roll_comp = -24.1074 mrad 
msg = 10536, time steps =   10, qsz =    2, switch = off, t =   210722 ms, ax =  0.5730, ay = -0.1918, az =  9.9531, gx = -0.0062 rad/s, gy =  0.0014 rad/s, gz =  0.0009 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -1.4214 A, theta_roll_comp = -24.1272 mrad 
msg = 10537, time steps =   10, qsz =    2, switch = off, t =   210742 ms, ax =  0.5718, ay = -0.1810, az =  9.9423, gx = -0.0067 rad/s, gy =  0.0012 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -1.3224 A, theta_roll_comp = -24.1465 mrad 
msg = 10538, time steps =   10, qsz =    2, switch = off, t =   210762 ms, ax =  0.5670, ay = -0.1870, az =  9.9387, gx = -0.0069 rad/s, gy =  0.0011 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -1.2944 A, theta_roll_comp = -24.1717 mrad 
msg = 10539, time steps =   10, qsz =    2, switch = off, t =   210782 ms, ax =  0.5598, ay = -0.1822, az =  9.9423, gx = -0.0074 rad/s, gy =  0.0012 rad/s, gz =  0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -1.1940 A, theta_roll_comp = -24.2001 mrad 
msg = 10540, time steps =   10, qsz =    2, switch = off, t =   210802 ms, ax =  0.5562, ay = -0.1834, az =  9.9447, gx = -0.0077 rad/s, gy =  0.0011 rad/s, gz =  0.0012 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -1.1399 A, theta_roll_comp = -24.2389 mrad 
msg = 10541, time steps =   10, qsz =    2, switch = off, t =   210822 ms, ax =  0.5682, ay = -0.1834, az =  9.9567, gx = -0.0081 rad/s, gy =  0.0008 rad/s, gz =  0.0009 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -1.0623 A, theta_roll_comp = -24.2743 mrad 
msg = 10542, time steps =   10, qsz =    2, switch = off, t =   210842 ms, ax =  0.5694, ay = -0.1810, az =  9.9567, gx = -0.0089 rad/s, gy =  0.0011 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -0.9112 A, theta_roll_comp = -24.3201 mrad 
msg = 10543, time steps =   10, qsz =    2, switch = off, t =   210862 ms, ax =  0.5670, ay = -0.1798, az =  9.9459, gx = -0.0091 rad/s, gy =  0.0012 rad/s, gz =  0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -0.8545 A, theta_roll_comp = -24.3744 mrad 
msg = 10544, time steps =   10, qsz =    2, switch = off, t =   210882 ms, ax =  0.5682, ay = -0.1846, az =  9.9459, gx = -0.0095 rad/s, gy =  0.0014 rad/s, gz =  0.0009 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -0.7713 A, theta_roll_comp = -24.4456 mrad 
msg = 10545, time steps =   10, qsz =    2, switch = off, t =   210902 ms, ax =  0.5622, ay = -0.1870, az =  9.9543, gx = -0.0101 rad/s, gy =  0.0014 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -0.6634 A, theta_roll_comp = -24.5208 mrad 
msg = 10546, time steps =   10, qsz =    2, switch = off, t =   210922 ms, ax =  0.5574, ay = -0.1846, az =  9.9579, gx = -0.0109 rad/s, gy =  0.0016 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -0.5048 A, theta_roll_comp = -24.6129 mrad 
msg = 10547, time steps =   10, qsz =    2, switch = off, t =   210942 ms, ax =  0.5586, ay = -0.1918, az =  9.9495, gx = -0.0114 rad/s, gy =  0.0015 rad/s, gz =  0.0009 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -0.3911 A, theta_roll_comp = -24.7242 mrad 
msg = 10548, time steps =   10, qsz =    2, switch = off, t =   210962 ms, ax =  0.5646, ay = -0.1930, az =  9.9363, gx = -0.0114 rad/s, gy =  0.0014 rad/s, gz =  0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -0.3724 A, theta_roll_comp = -24.8412 mrad 
msg = 10549, time steps =   10, qsz =    2, switch = off, t =   210982 ms, ax =  0.5622, ay = -0.1966, az =  9.9387, gx = -0.0114 rad/s, gy =  0.0015 rad/s, gz =  0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -0.3520 A, theta_roll_comp = -24.9687 mrad 
msg = 10550, time steps =   10, qsz =    2, switch = off, t =   211002 ms, ax =  0.5526, ay = -0.2062, az =  9.9423, gx = -0.0115 rad/s, gy =  0.0008 rad/s, gz =  0.0015 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -0.3064 A, theta_roll_comp = -25.1042 mrad 
msg = 10551, time steps =   10, qsz =    2, switch = off, t =   211022 ms, ax =  0.5622, ay = -0.2194, az =  9.9435, gx = -0.0115 rad/s, gy =  0.0010 rad/s, gz =  0.0013 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -0.2815 A, theta_roll_comp = -25.2594 mrad 
msg = 10552, time steps =   10, qsz =    2, switch = off, t =   211042 ms, ax =  0.5694, ay = -0.2254, az =  9.9423, gx = -0.0117 rad/s, gy =  0.0012 rad/s, gz =  0.0013 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -0.2295 A, theta_roll_comp = -25.4349 mrad 
msg = 10553, time steps =   10, qsz =    2, switch = off, t =   211062 ms, ax =  0.5730, ay = -0.2230, az =  9.9471, gx = -0.0111 rad/s, gy =  0.0012 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -0.2982 A, theta_roll_comp = -25.6043 mrad 
msg = 10554, time steps =   10, qsz =    2, switch = off, t =   211082 ms, ax =  0.5802, ay = -0.2194, az =  9.9471, gx = -0.0111 rad/s, gy =  0.0018 rad/s, gz =  0.0004 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -0.2741 A, theta_roll_comp = -25.7552 mrad 
msg = 10555, time steps =   10, qsz =    2, switch = off, t =   211102 ms, ax =  0.5790, ay = -0.2158, az =  9.9531, gx = -0.0115 rad/s, gy =  0.0022 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -0.1777 A, theta_roll_comp = -25.9083 mrad 
msg = 10556, time steps =   10, qsz =    2, switch = off, t =   211122 ms, ax =  0.5742, ay = -0.2038, az =  9.9591, gx = -0.0117 rad/s, gy =  0.0023 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -0.1322 A, theta_roll_comp = -26.0429 mrad 
msg = 10557, time steps =   10, qsz =    2, switch = off, t =   211142 ms, ax =  0.5574, ay = -0.1930, az =  9.9435, gx = -0.0119 rad/s, gy =  0.0022 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -0.0659 A, theta_roll_comp = -26.1579 mrad 
msg = 10558, time steps =   10, qsz =    2, switch = off, t =   211162 ms, ax =  0.5646, ay = -0.1882, az =  9.9399, gx = -0.0127 rad/s, gy =  0.0023 rad/s, gz =  0.0004 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll =  0.0951 A, theta_roll_comp = -26.2653 mrad 
msg = 10559, time steps =   10, qsz =    2, switch = off, t =   211182 ms, ax =  0.5598, ay = -0.1906, az =  9.9435, gx = -0.0137 rad/s, gy =  0.0019 rad/s, gz =  0.0001 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll =  0.2831 A, theta_roll_comp = -26.3914 mrad 
msg = 10560, time steps =   10, qsz =    2, switch = off, t =   211202 ms, ax =  0.5490, ay = -0.1978, az =  9.9411, gx = -0.0141 rad/s, gy =  0.0019 rad/s, gz =  0.0004 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll =  0.3775 A, theta_roll_comp = -26.5319 mrad 
msg = 10561, time steps =   10, qsz =    2, switch = off, t =   211222 ms, ax =  0.5406, ay = -0.2086, az =  9.9375, gx = -0.0146 rad/s, gy =  0.0015 rad/s, gz =  0.0012 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll =  0.4998 A, theta_roll_comp = -26.6975 mrad 
msg = 10562, time steps =   10, qsz =    2, switch = off, t =   211242 ms, ax =  0.5418, ay = -0.2146, az =  9.9339, gx = -0.0147 rad/s, gy =  0.0010 rad/s, gz =  0.0021 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll =  0.5539 A, theta_roll_comp = -26.8855 mrad 
msg = 10563, time steps =   10, qsz =    2, switch = off, t =   211262 ms, ax =  0.5610, ay = -0.2290, az =  9.9507, gx = -0.0149 rad/s, gy =  0.0012 rad/s, gz =  0.0027 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll =  0.6100 A, theta_roll_comp = -27.0867 mrad 
msg = 10564, time steps =   10, qsz =    2, switch = off, t =   211282 ms, ax =  0.5790, ay = -0.2505, az =  9.9411, gx = -0.0143 rad/s, gy =  0.0006 rad/s, gz =  0.0024 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll =  0.5511 A, theta_roll_comp = -27.3176 mrad 
msg = 10565, time steps =   10, qsz =    2, switch = off, t =   211302 ms, ax =  0.5814, ay = -0.2709, az =  9.9423, gx = -0.0138 rad/s, gy =  0.0011 rad/s, gz =  0.0021 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll =  0.4961 A, theta_roll_comp = -27.5733 mrad 
msg = 10566, time steps =   10, qsz =    2, switch = off, t =   211322 ms, ax =  0.5838, ay = -0.2853, az =  9.9351, gx = -0.0126 rad/s, gy =  0.0014 rad/s, gz =  0.0015 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll =  0.3234 A, theta_roll_comp = -27.8417 mrad 
msg = 10567, time steps =   10, qsz =    2, switch = off, t =   211342 ms, ax =  0.5790, ay = -0.2997, az =  9.9435, gx = -0.0106 rad/s, gy =  0.0016 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll =  0.0062 A, theta_roll_comp = -28.1062 mrad 
msg = 10568, time steps =   10, qsz =    2, switch = off, t =   211362 ms, ax =  0.5670, ay = -0.3141, az =  9.9435, gx = -0.0085 rad/s, gy =  0.0019 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -0.3377 A, theta_roll_comp = -28.3536 mrad 
msg = 10569, time steps =   10, qsz =    2, switch = off, t =   211382 ms, ax =  0.5514, ay = -0.3308, az =  9.9387, gx = -0.0061 rad/s, gy =  0.0020 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -0.7321 A, theta_roll_comp = -28.5848 mrad 
msg = 10570, time steps =   10, qsz =    2, switch = off, t =   211402 ms, ax =  0.5538, ay = -0.3488, az =  9.9303, gx = -0.0035 rad/s, gy =  0.0012 rad/s, gz =  0.0009 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -1.1548 A, theta_roll_comp = -28.7895 mrad 
msg = 10571, time steps =   10, qsz =    2, switch = off, t =   211422 ms, ax =  0.5586, ay = -0.3512, az =  9.9351, gx = -0.0006 rad/s, gy =  0.0015 rad/s, gz =  0.0011 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -1.6558 A, theta_roll_comp = -28.9535 mrad 
msg = 10572, time steps =   10, qsz =    2, switch = off, t =   211442 ms, ax =  0.5646, ay = -0.3380, az =  9.9363, gx =  0.0024 rad/s, gy =  0.0008 rad/s, gz =  0.0013 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -2.1923 A, theta_roll_comp = -29.0460 mrad 
msg = 10573, time steps =   10, qsz =    2, switch = off, t =   211462 ms, ax =  0.5814, ay = -0.3404, az =  9.9399, gx =  0.0055 rad/s, gy =  0.0014 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -2.7404 A, theta_roll_comp = -29.0655 mrad 
msg = 10574, time steps =   10, qsz =    2, switch = off, t =   211482 ms, ax =  0.5886, ay = -0.3165, az =  9.9507, gx =  0.0076 rad/s, gy =  0.0018 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -3.1337 A, theta_roll_comp = -29.0041 mrad 
msg = 10575, time steps =   10, qsz =    2, switch = off, t =   211502 ms, ax =  0.5838, ay = -0.2925, az =  9.9567, gx =  0.0095 rad/s, gy =  0.0028 rad/s, gz = -0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -3.4925 A, theta_roll_comp = -28.8592 mrad 
msg = 10576, time steps =   10, qsz =    2, switch = off, t =   211522 ms, ax =  0.5706, ay = -0.2733, az =  9.9603, gx =  0.0108 rad/s, gy =  0.0031 rad/s, gz = -0.0012 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -3.7655 A, theta_roll_comp = -28.6508 mrad 
msg = 10577, time steps =   10, qsz =    2, switch = off, t =   211542 ms, ax =  0.5610, ay = -0.2613, az =  9.9579, gx =  0.0127 rad/s, gy =  0.0032 rad/s, gz = -0.0013 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -4.1443 A, theta_roll_comp = -28.3806 mrad 
msg = 10578, time steps =   10, qsz =    2, switch = off, t =   211562 ms, ax =  0.5574, ay = -0.2445, az =  9.9459, gx =  0.0138 rad/s, gy =  0.0035 rad/s, gz = -0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -4.3869 A, theta_roll_comp = -28.0626 mrad 
msg = 10579, time steps =   10, qsz =    2, switch = off, t =   211582 ms, ax =  0.5514, ay = -0.2302, az =  9.9507, gx =  0.0146 rad/s, gy =  0.0030 rad/s, gz = -0.0001 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -4.5886 A, theta_roll_comp = -27.7007 mrad 
msg = 10580, time steps =   10, qsz =    2, switch = off, t =   211602 ms, ax =  0.5550, ay = -0.2194, az =  9.9495, gx =  0.0148 rad/s, gy =  0.0023 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -4.6995 A, theta_roll_comp = -27.3072 mrad 
msg = 10581, time steps =   10, qsz =    2, switch = off, t =   211622 ms, ax =  0.5646, ay = -0.2146, az =  9.9591, gx =  0.0154 rad/s, gy =  0.0019 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -4.8615 A, theta_roll_comp = -26.8941 mrad 
msg = 10582, time steps =   10, qsz =    2, switch = off, t =   211642 ms, ax =  0.5622, ay = -0.2062, az =  9.9543, gx =  0.0156 rad/s, gy =  0.0014 rad/s, gz =  0.0009 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -4.9775 A, theta_roll_comp = -26.4687 mrad 
msg = 10583, time steps =   10, qsz =    2, switch = off, t =   211662 ms, ax =  0.5754, ay = -0.1942, az =  9.9471, gx =  0.0150 rad/s, gy =  0.0015 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -4.9259 A, theta_roll_comp = -26.0418 mrad 
msg = 10584, time steps =   10, qsz =    2, switch = off, t =   211682 ms, ax =  0.5766, ay = -0.1846, az =  9.9387, gx =  0.0147 rad/s, gy =  0.0016 rad/s, gz = -0.0004 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -4.9466 A, theta_roll_comp = -25.6129 mrad 
msg = 10585, time steps =   10, qsz =    2, switch = off, t =   211702 ms, ax =  0.5742, ay = -0.1750, az =  9.9543, gx =  0.0144 rad/s, gy =  0.0023 rad/s, gz = -0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -4.9687 A, theta_roll_comp = -25.1753 mrad 
msg = 10586, time steps =   10, qsz =    2, switch = off, t =   211722 ms, ax =  0.5670, ay = -0.1570, az =  9.9495, gx =  0.0140 rad/s, gy =  0.0027 rad/s, gz = -0.0009 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -4.9685 A, theta_roll_comp = -24.7269 mrad 
msg = 10587, time steps =   10, qsz =    2, switch = off, t =   211742 ms, ax =  0.5550, ay = -0.1522, az =  9.9531, gx =  0.0135 rad/s, gy =  0.0030 rad/s, gz = -0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -4.9453 A, theta_roll_comp = -24.2730 mrad 
msg = 10588, time steps =   10, qsz =    2, switch = off, t =   211762 ms, ax =  0.5538, ay = -0.1379, az =  9.9543, gx =  0.0124 rad/s, gy =  0.0027 rad/s, gz = -0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -4.8259 A, theta_roll_comp = -23.8211 mrad 
msg = 10589, time steps =   10, qsz =    2, switch = off, t =   211782 ms, ax =  0.5622, ay = -0.1187, az =  9.9447, gx =  0.0106 rad/s, gy =  0.0028 rad/s, gz = -0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -4.5616 A, theta_roll_comp = -23.3752 mrad 
msg = 10590, time steps =   10, qsz =    2, switch = off, t =   211802 ms, ax =  0.5658, ay = -0.1043, az =  9.9483, gx =  0.0090 rad/s, gy =  0.0024 rad/s, gz = -0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -4.3443 A, theta_roll_comp = -22.9360 mrad 
msg = 10591, time steps =   10, qsz =    2, switch = off, t =   211822 ms, ax =  0.5598, ay = -0.0995, az =  9.9411, gx =  0.0071 rad/s, gy =  0.0020 rad/s, gz = -0.0001 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -4.0743 A, theta_roll_comp = -22.5263 mrad 
msg = 10592, time steps =   10, qsz =    2, switch = off, t =   211842 ms, ax =  0.5634, ay = -0.0851, az =  9.9327, gx =  0.0050 rad/s, gy =  0.0016 rad/s, gz = -0.0001 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -3.7515 A, theta_roll_comp = -22.1471 mrad 
msg = 10593, time steps =   10, qsz =    2, switch = off, t =   211862 ms, ax =  0.5742, ay = -0.0743, az =  9.9327, gx =  0.0020 rad/s, gy =  0.0016 rad/s, gz = -0.0000 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -3.2796 A, theta_roll_comp = -21.8009 mrad 
msg = 10594, time steps =   10, qsz =    2, switch = off, t =   211882 ms, ax =  0.5706, ay = -0.0707, az =  9.9423, gx = -0.0001 rad/s, gy =  0.0018 rad/s, gz =  0.0001 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -2.9450 A, theta_roll_comp = -21.4951 mrad 
msg = 10595, time steps =   10, qsz =    2, switch = off, t =   211902 ms, ax =  0.5682, ay = -0.0707, az =  9.9507, gx = -0.0021 rad/s, gy =  0.0019 rad/s, gz =  0.0001 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -2.6273 A, theta_roll_comp = -21.2341 mrad 
msg = 10596, time steps =   10, qsz =    2, switch = off, t =   211922 ms, ax =  0.5598, ay = -0.0827, az =  9.9459, gx = -0.0041 rad/s, gy =  0.0019 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -2.3001 A, theta_roll_comp = -21.0319 mrad 
msg = 10597, time steps =   10, qsz =    2, switch = off, t =   211942 ms, ax =  0.5574, ay = -0.0839, az =  9.9591, gx = -0.0069 rad/s, gy =  0.0018 rad/s, gz =  0.0009 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -1.8188 A, theta_roll_comp = -20.8946 mrad 
msg = 10598, time steps =   10, qsz =    2, switch = off, t =   211962 ms, ax =  0.5622, ay = -0.0815, az =  9.9650, gx = -0.0093 rad/s, gy =  0.0015 rad/s, gz =  0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = -1.4017 A, theta_roll_comp = -20.8048 mrad 
