picocom v3.1

port is        : /dev/ttyACM0
flowcontrol    : none
baudrate is    : 230400
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 8bithex,
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
msg =   41, time steps =   10, qsz =    2, switch = on, t =      822 ms, ax =  0.5514, ay = -0.0012, az =  9.9399, gx = -0.0086 rad/s, gy = -0.0004 rad/s, gz =  0.0021 rad/s, erpm_pitch =    0, erpm_roll = -2723, I_w_pitch = -0.0000 A, I_w_roll = -3.0576 A, theta_roll_comp = -11.2046 mrad 
msg =   61, time steps =   10, qsz =    2, switch = on, t =     1222 ms, ax =  0.5490, ay = -0.1462, az =  9.8967, gx = -0.0253 rad/s, gy =  0.0006 rad/s, gz = -0.0044 rad/s, erpm_pitch =    0, erpm_roll = -8054, I_w_pitch = -0.0000 A, I_w_roll =  0.8381 A, theta_roll_comp = -16.8279 mrad 
msg =   62, time steps =   10, qsz =    2, switch = on, t =     1242 ms, ax =  0.6114, ay = -0.0803, az =  9.9423, gx = -0.0254 rad/s, gy = -0.0009 rad/s, gz = -0.0177 rad/s, erpm_pitch =    0, erpm_roll = -8257, I_w_pitch = -0.0000 A, I_w_roll =  0.9375 A, theta_roll_comp = -17.2994 mrad 
msg =   63, time steps =   10, qsz =    2, switch = on, t =     1262 ms, ax =  0.5670, ay = -0.2601, az =  9.9842, gx = -0.0249 rad/s, gy =  0.0020 rad/s, gz = -0.0027 rad/s, erpm_pitch =    0, erpm_roll = -8257, I_w_pitch = -0.0000 A, I_w_roll =  0.9133 A, theta_roll_comp = -17.7475 mrad 
msg =   64, time steps =   10, qsz =    2, switch = on, t =     1282 ms, ax =  0.7216, ay = -0.1486, az =  9.9087, gx = -0.0245 rad/s, gy =  0.0015 rad/s, gz =  0.0233 rad/s, erpm_pitch =    0, erpm_roll = -8649, I_w_pitch = -0.0000 A, I_w_roll =  0.9200 A, theta_roll_comp = -18.2384 mrad 
msg =   65, time steps =   10, qsz =    2, switch = on, t =     1302 ms, ax =  0.5874, ay = -0.1367, az =  9.9171, gx = -0.0239 rad/s, gy =  0.0012 rad/s, gz =  0.0246 rad/s, erpm_pitch =    0, erpm_roll = -9019, I_w_pitch = -0.0000 A, I_w_roll =  0.8865 A, theta_roll_comp = -18.6286 mrad 
msg =   66, time steps =   10, qsz =    2, switch = on, t =     1322 ms, ax =  0.5754, ay = -0.1367, az =  9.9111, gx = -0.0241 rad/s, gy =  0.0010 rad/s, gz = -0.0112 rad/s, erpm_pitch =    0, erpm_roll = -9019, I_w_pitch = -0.0000 A, I_w_roll =  0.9751 A, theta_roll_comp = -19.0322 mrad 
msg =   67, time steps =   10, qsz =    2, switch = on, t =     1342 ms, ax =  0.5790, ay = -0.1618, az =  9.9698, gx = -0.0229 rad/s, gy = -0.0008 rad/s, gz = -0.0318 rad/s, erpm_pitch =    0, erpm_roll = -9195, I_w_pitch = -0.0000 A, I_w_roll =  0.8271 A, theta_roll_comp = -19.4555 mrad 
msg =   68, time steps =   10, qsz =    2, switch = on, t =     1362 ms, ax =  0.5382, ay = -0.2254, az = 10.0022, gx = -0.0213 rad/s, gy =  0.0002 rad/s, gz = -0.0011 rad/s, erpm_pitch =    0, erpm_roll = -9195, I_w_pitch = -0.0000 A, I_w_roll =  0.6159 A, theta_roll_comp = -19.9333 mrad 
msg =   69, time steps =   10, qsz =    2, switch = on, t =     1382 ms, ax =  0.5958, ay = -0.2050, az =  9.9243, gx = -0.0194 rad/s, gy =  0.0012 rad/s, gz =  0.0425 rad/s, erpm_pitch =    0, erpm_roll = -9538, I_w_pitch = -0.0000 A, I_w_roll =  0.3483 A, theta_roll_comp = -20.3577 mrad 
msg =   70, time steps =   10, qsz =    2, switch = on, t =     1402 ms, ax =  0.6233, ay = -0.1774, az =  9.9075, gx = -0.0177 rad/s, gy =  0.0015 rad/s, gz =  0.0217 rad/s, erpm_pitch =    0, erpm_roll = -9702, I_w_pitch = -0.0000 A, I_w_roll =  0.0873 A, theta_roll_comp = -20.6739 mrad 
msg =   71, time steps =   10, qsz =    2, switch = on, t =     1422 ms, ax =  0.6126, ay = -0.1666, az =  9.9135, gx = -0.0173 rad/s, gy =  0.0007 rad/s, gz = -0.0393 rad/s, erpm_pitch =    0, erpm_roll = -9702, I_w_pitch = -0.0000 A, I_w_roll =  0.0534 A, theta_roll_comp = -20.9114 mrad 
msg =   72, time steps =   10, qsz =    2, switch = on, t =     1442 ms, ax =  0.5874, ay = -0.2697, az =  9.9531, gx = -0.0166 rad/s, gy =  0.0008 rad/s, gz = -0.0333 rad/s, erpm_pitch =    0, erpm_roll = -10030, I_w_pitch = -0.0000 A, I_w_roll = -0.0041 A, theta_roll_comp = -21.3010 mrad 
msg =   73, time steps =   10, qsz =    2, switch = on, t =     1462 ms, ax =  0.4903, ay = -0.2853, az = 10.0334, gx = -0.0123 rad/s, gy =  0.0042 rad/s, gz =  0.0374 rad/s, erpm_pitch =    0, erpm_roll = -10030, I_w_pitch = -0.0000 A, I_w_roll = -0.7099 A, theta_roll_comp = -21.6832 mrad 
msg =   74, time steps =   10, qsz =    2, switch = on, t =     1482 ms, ax =  0.5466, ay = -0.1283, az =  9.9471, gx = -0.0115 rad/s, gy =  0.0038 rad/s, gz =  0.0530 rad/s, erpm_pitch =    0, erpm_roll = -10375, I_w_pitch = -0.0000 A, I_w_roll = -0.8169 A, theta_roll_comp = -21.9133 mrad 
msg =   75, time steps =   10, qsz =    2, switch = on, t =     1502 ms, ax =  0.7001, ay = -0.0671, az =  9.8116, gx = -0.0127 rad/s, gy =  0.0010 rad/s, gz = -0.0285 rad/s, erpm_pitch =    0, erpm_roll = -10554, I_w_pitch = -0.0000 A, I_w_roll = -0.6049 A, theta_roll_comp = -21.8901 mrad 
msg =   76, time steps =   10, qsz =    2, switch = on, t =     1522 ms, ax =  0.5370, ay = -0.1762, az =  9.9183, gx = -0.0117 rad/s, gy = -0.0017 rad/s, gz = -0.0598 rad/s, erpm_pitch =    0, erpm_roll = -10554, I_w_pitch = -0.0000 A, I_w_roll = -0.7929 A, theta_roll_comp = -21.9133 mrad 
msg =   77, time steps =   10, qsz =    2, switch = on, t =     1542 ms, ax =  0.4507, ay = -0.3872, az = 10.0346, gx = -0.0066 rad/s, gy =  0.0006 rad/s, gz =  0.0241 rad/s, erpm_pitch =    0, erpm_roll = -10924, I_w_pitch = -0.0000 A, I_w_roll = -1.6450 A, theta_roll_comp = -22.2803 mrad 
msg =   78, time steps =   10, qsz =    2, switch = on, t =     1562 ms, ax =  0.4963, ay = -0.2529, az =  9.9471, gx = -0.0035 rad/s, gy =  0.0023 rad/s, gz =  0.0710 rad/s, erpm_pitch =    0, erpm_roll = -10924, I_w_pitch = -0.0000 A, I_w_roll = -2.1477 A, theta_roll_comp = -22.5835 mrad 
msg =   79, time steps =   10, qsz =    2, switch = on, t =     1582 ms, ax =  0.6653, ay = -0.1630, az =  9.8476, gx = -0.0035 rad/s, gy = -0.0004 rad/s, gz = -0.0137 rad/s, erpm_pitch =    0, erpm_roll = -11264, I_w_pitch = -0.0000 A, I_w_roll = -2.1499 A, theta_roll_comp = -22.5700 mrad 
msg =   80, time steps =   10, qsz =    2, switch = on, t =     1602 ms, ax =  0.6257, ay = -0.3285, az =  9.9650, gx = -0.0006 rad/s, gy = -0.0029 rad/s, gz = -0.0667 rad/s, erpm_pitch =    0, erpm_roll = -11415, I_w_pitch = -0.0000 A, I_w_roll = -2.6830 A, theta_roll_comp = -22.5339 mrad 
msg =   81, time steps =   10, qsz =    2, switch = on, t =     1622 ms, ax =  0.5179, ay = -0.5143, az = 10.0166, gx =  0.0074 rad/s, gy = -0.0009 rad/s, gz =  0.0173 rad/s, erpm_pitch =    0, erpm_roll = -11415, I_w_pitch = -0.0000 A, I_w_roll = -4.0538 A, theta_roll_comp = -22.9541 mrad 
msg =   82, time steps =   10, qsz =    2, switch = on, t =     1642 ms, ax =  0.5694, ay = -0.3728, az =  9.9507, gx =  0.0124 rad/s, gy =  0.0039 rad/s, gz =  0.0643 rad/s, erpm_pitch =    0, erpm_roll = -11655, I_w_pitch = -0.0000 A, I_w_roll = -4.9177 A, theta_roll_comp = -23.2472 mrad 
msg =   83, time steps =   10, qsz =    2, switch = on, t =     1662 ms, ax =  0.6245, ay = -0.1930, az =  9.8584, gx =  0.0138 rad/s, gy =  0.0034 rad/s, gz = -0.0156 rad/s, erpm_pitch =    0, erpm_roll = -11655, I_w_pitch = -0.0000 A, I_w_roll = -5.1963 A, theta_roll_comp = -23.0035 mrad 
msg =   84, time steps =   10, qsz =    2, switch = on, t =     1682 ms, ax =  0.5742, ay = -0.3656, az =  9.9902, gx =  0.0215 rad/s, gy = -0.0004 rad/s, gz = -0.0555 rad/s, erpm_pitch =    0, erpm_roll = -11816, I_w_pitch = -0.0000 A, I_w_roll = -6.6326 A, theta_roll_comp = -22.7152 mrad 
msg =   85, time steps =   10, qsz =    2, switch = on, t =     1702 ms, ax =  0.4603, ay = -0.5538, az = 10.0262, gx =  0.0321 rad/s, gy =  0.0004 rad/s, gz =  0.0205 rad/s, erpm_pitch =    0, erpm_roll = -11866, I_w_pitch = -0.0000 A, I_w_roll = -8.5414 A, theta_roll_comp = -22.7693 mrad 
msg =   86, time steps =   10, qsz =    2, switch = on, t =     1722 ms, ax =  0.5910, ay = -0.4088, az =  9.9279, gx =  0.0379 rad/s, gy =  0.0047 rad/s, gz =  0.0386 rad/s, erpm_pitch =    0, erpm_roll = -11866, I_w_pitch = -0.0000 A, I_w_roll = -9.5926 A, theta_roll_comp = -22.6403 mrad 
msg =   87, time steps =   10, qsz =    2, switch = on, t =     1742 ms, ax =  0.6653, ay = -0.3057, az =  9.9171, gx =  0.0431 rad/s, gy =  0.0035 rad/s, gz = -0.0246 rad/s, erpm_pitch =    0, erpm_roll = -11916, I_w_pitch = -0.0000 A, I_w_roll = -10.6186 A, theta_roll_comp = -22.0697 mrad 
msg =   88, time steps =   10, qsz =    2, switch = on, t =     1762 ms, ax =  0.5562, ay = -0.5143, az =  9.9746, gx =  0.0552 rad/s, gy =  0.0004 rad/s, gz = -0.0280 rad/s, erpm_pitch =    0, erpm_roll = -11923, I_w_pitch = -0.0000 A, I_w_roll = -12.8995 A, theta_roll_comp = -21.4463 mrad 
msg =   89, time steps =   10, qsz =    2, switch = on, t =     1782 ms, ax =  0.4016, ay = -0.5742, az =  9.9626, gx =  0.0656 rad/s, gy =  0.0026 rad/s, gz =  0.0284 rad/s, erpm_pitch =    0, erpm_roll = -11923, I_w_pitch = -0.0000 A, I_w_roll = -14.8568 A, theta_roll_comp = -20.8972 mrad 
msg =   90, time steps =   10, qsz =    2, switch = on, t =     1802 ms, ax =  0.6677, ay = -0.2673, az =  9.8787, gx =  0.0693 rad/s, gy =  0.0036 rad/s, gz =  0.0068 rad/s, erpm_pitch =    0, erpm_roll = -11902, I_w_pitch = -0.0000 A, I_w_roll = -15.6845 A, theta_roll_comp = -19.9187 mrad 
msg =   91, time steps =   10, qsz =    2, switch = on, t =     1822 ms, ax =  0.7108, ay = -0.2361, az =  9.8991, gx =  0.0763 rad/s, gy =  0.0020 rad/s, gz = -0.0354 rad/s, erpm_pitch =    0, erpm_roll = -11902, I_w_pitch = -0.0000 A, I_w_roll = -17.1821 A, theta_roll_comp = -18.4974 mrad 
msg =   92, time steps =   10, qsz =    2, switch = on, t =     1842 ms, ax =  0.5202, ay = -0.4076, az =  9.9842, gx =  0.0889 rad/s, gy =  0.0023 rad/s, gz = -0.0009 rad/s, erpm_pitch =    0, erpm_roll = -11869, I_w_pitch = -0.0000 A, I_w_roll = -19.6457 A, theta_roll_comp = -17.1812 mrad 
msg =   93, time steps =   10, qsz =    2, switch = on, t =     1862 ms, ax =  0.6054, ay = -0.3273, az =  9.9866, gx =  0.0959 rad/s, gy =  0.0058 rad/s, gz =  0.0321 rad/s, erpm_pitch =    0, erpm_roll = -11850, I_w_pitch = -0.0000 A, I_w_roll = -21.1517 A, theta_roll_comp = -15.7081 mrad 
msg =   94, time steps =   10, qsz =    2, switch = on, t =     1882 ms, ax =  0.6114, ay = -0.1906, az =  9.9159, gx =  0.0992 rad/s, gy =  0.0063 rad/s, gz = -0.0200 rad/s, erpm_pitch =    0, erpm_roll = -11850, I_w_pitch = -0.0000 A, I_w_roll = -22.0316 A, theta_roll_comp = -13.9536 mrad 
msg =   95, time steps =   10, qsz =    2, switch = on, t =     1902 ms, ax =  0.6977, ay = -0.2565, az =  9.9303, gx =  0.1076 rad/s, gy =  0.0032 rad/s, gz = -0.0421 rad/s, erpm_pitch =    0, erpm_roll = -11812, I_w_pitch = -0.0000 A, I_w_roll = -23.8379 A, theta_roll_comp = -12.1018 mrad 
msg =   96, time steps =   10, qsz =    2, switch = on, t =     1922 ms, ax =  0.4327, ay = -0.4136, az =  9.9842, gx =  0.1202 rad/s, gy =  0.0043 rad/s, gz =  0.0164 rad/s, erpm_pitch =    0, erpm_roll = -11812, I_w_pitch = -0.0000 A, I_w_roll = -26.3769 A, theta_roll_comp = -10.3137 mrad 
msg =   97, time steps =   10, qsz =    2, switch = on, t =     1942 ms, ax =  0.5095, ay = -0.2314, az =  9.9650, gx =  0.1276 rad/s, gy =  0.0062 rad/s, gz =  0.0286 rad/s, erpm_pitch =    0, erpm_roll = -11782, I_w_pitch = -0.0000 A, I_w_roll = -28.0405 A, theta_roll_comp = -8.3052 mrad 
msg =   98, time steps =   10, qsz =    2, switch = on, t =     1962 ms, ax =  0.6137, ay = -0.1331, az =  9.9159, gx =  0.1327 rad/s, gy =  0.0046 rad/s, gz = -0.0370 rad/s, erpm_pitch =    0, erpm_roll = -11768, I_w_pitch = -0.0000 A, I_w_roll = -29.3412 A, theta_roll_comp = -5.8680 mrad 
msg =   99, time steps =   10, qsz =    2, switch = on, t =     1982 ms, ax =  0.4411, ay = -0.2829, az =  9.8907, gx =  0.1427 rad/s, gy =  0.0002 rad/s, gz = -0.0388 rad/s, erpm_pitch =    0, erpm_roll = -11768, I_w_pitch = -0.0000 A, I_w_roll = -31.5368 A, theta_roll_comp = -3.3804 mrad 
msg =  100, time steps =   10, qsz =    2, switch = on, t =     2002 ms, ax =  0.4687, ay = -0.2649, az =  9.9866, gx =  0.1536 rad/s, gy = -0.0009 rad/s, gz =  0.0284 rad/s, erpm_pitch =    0, erpm_roll = -11754, I_w_pitch = -0.0000 A, I_w_roll = -33.9033 A, theta_roll_comp = -0.8735 mrad 
msg =  101, time steps =   10, qsz =    2, switch = on, t =     2022 ms, ax =  0.6209, ay =  0.1055, az =  9.9291, gx =  0.1565 rad/s, gy =  0.0015 rad/s, gz =  0.0253 rad/s, erpm_pitch =    0, erpm_roll = -11754, I_w_pitch = -0.0000 A, I_w_roll = -34.9145 A, theta_roll_comp =  2.1512 mrad 
msg =  102, time steps =   10, qsz =    2, switch = on, t =     2042 ms, ax =  0.7420, ay =  0.1966, az =  9.9195, gx =  0.1537 rad/s, gy =  0.0028 rad/s, gz = -0.0410 rad/s, erpm_pitch =    0, erpm_roll = -11738, I_w_pitch = -0.0000 A, I_w_roll = -34.9591 A, theta_roll_comp =  5.5759 mrad 
msg =  103, time steps =   10, qsz =    2, switch = on, t =     2062 ms, ax =  0.7216, ay =  0.1522, az =  9.9363, gx =  0.1570 rad/s, gy =  0.0044 rad/s, gz = -0.0296 rad/s, erpm_pitch =    0, erpm_roll = -11734, I_w_pitch = -0.0000 A, I_w_roll = -36.0997 A, theta_roll_comp =  8.9594 mrad 
msg =  104, time steps =   10, qsz =    2, switch = on, t =     2082 ms, ax =  0.6066, ay =  0.2314, az = 10.0142, gx =  0.1612 rad/s, gy =  0.0114 rad/s, gz =  0.0277 rad/s, erpm_pitch =    0, erpm_roll = -11734, I_w_pitch = -0.0000 A, I_w_roll = -37.3787 A, theta_roll_comp = 12.3091 mrad 
msg =  105, time steps =   10, qsz =    2, switch = on, t =     2102 ms, ax =  0.7828, ay =  0.5406, az =  9.9159, gx =  0.1526 rad/s, gy =  0.0164 rad/s, gz =  0.0025 rad/s, erpm_pitch =    0, erpm_roll = -11726, I_w_pitch = -0.0000 A, I_w_roll = -36.4403 A, theta_roll_comp = 16.0318 mrad 
msg =  106, time steps =   10, qsz =    2, switch = on, t =     2122 ms, ax =  0.6365, ay =  0.6857, az =  9.8967, gx =  0.1399 rad/s, gy =  0.0192 rad/s, gz = -0.0562 rad/s, erpm_pitch =    0, erpm_roll = -11726, I_w_pitch = -0.0000 A, I_w_roll = -34.7659 A, theta_roll_comp = 19.9473 mrad 
msg =  107, time steps =   10, qsz =    2, switch = on, t =     2142 ms, ax =  0.4148, ay =  0.5958, az =  9.8859, gx =  0.1367 rad/s, gy =  0.0148 rad/s, gz = -0.0284 rad/s, erpm_pitch =    0, erpm_roll = -11725, I_w_pitch = -0.0000 A, I_w_roll = -34.7725 A, theta_roll_comp = 23.5838 mrad 
msg =  108, time steps =   10, qsz =    2, switch = on, t =     2162 ms, ax =  0.3344, ay =  0.7348, az =  9.9555, gx =  0.1345 rad/s, gy =  0.0122 rad/s, gz =  0.0198 rad/s, erpm_pitch =    0, erpm_roll = -11725, I_w_pitch = -0.0000 A, I_w_roll = -34.9548 A, theta_roll_comp = 27.1196 mrad 
msg =  109, time steps =   10, qsz =    2, switch = on, t =     2182 ms, ax =  0.3021, ay =  0.9686, az =  9.8955, gx =  0.1176 rad/s, gy =  0.0082 rad/s, gz = -0.0080 rad/s, erpm_pitch =    0, erpm_roll = -11725, I_w_pitch = -0.0000 A, I_w_roll = -32.4937 A, theta_roll_comp = 30.7621 mrad 
msg =  110, time steps =   10, qsz =    2, switch = on, t =     2202 ms, ax =  0.3944, ay =  0.9890, az =  9.8919, gx =  0.1002 rad/s, gy =  0.0011 rad/s, gz = -0.0386 rad/s, erpm_pitch =    0, erpm_roll = -11724, I_w_pitch = -0.0000 A, I_w_roll = -29.9087 A, theta_roll_comp = 34.2297 mrad 
msg =  111, time steps =   10, qsz =    2, switch = on, t =     2222 ms, ax =  0.3344, ay =  0.8835, az =  9.9147, gx =  0.0941 rad/s, gy = -0.0052 rad/s, gz =  0.0079 rad/s, erpm_pitch =    0, erpm_roll = -11725, I_w_pitch = -0.0000 A, I_w_roll = -29.3013 A, theta_roll_comp = 37.3243 mrad 
msg =  112, time steps =   10, qsz =    2, switch = on, t =     2242 ms, ax =  0.5238, ay =  0.9698, az =  9.9423, gx =  0.0853 rad/s, gy = -0.0056 rad/s, gz =  0.0357 rad/s, erpm_pitch =    0, erpm_roll = -11725, I_w_pitch = -0.0000 A, I_w_roll = -28.1825 A, theta_roll_comp = 40.2183 mrad 
msg =  113, time steps =   10, qsz =    2, switch = on, t =     2262 ms, ax =  0.6953, ay =  1.0884, az =  9.9051, gx =  0.0608 rad/s, gy = -0.0033 rad/s, gz = -0.0091 rad/s, erpm_pitch =    0, erpm_roll = -11728, I_w_pitch = -0.0000 A, I_w_roll = -24.2062 A, theta_roll_comp = 42.9292 mrad 
msg =  114, time steps =   10, qsz =    2, switch = on, t =     2282 ms, ax =  0.6581, ay =  1.0117, az =  9.9183, gx =  0.0417 rad/s, gy = -0.0013 rad/s, gz = -0.0265 rad/s, erpm_pitch =    0, erpm_roll = -11728, I_w_pitch = -0.0000 A, I_w_roll = -21.1403 A, theta_roll_comp = 45.1883 mrad 
msg =  115, time steps =   10, qsz =    2, switch = on, t =     2302 ms, ax =  0.6461, ay =  0.9770, az =  9.9543, gx =  0.0365 rad/s, gy =  0.0004 rad/s, gz =  0.0212 rad/s, erpm_pitch =    0, erpm_roll = -11731, I_w_pitch = -0.0000 A, I_w_roll = -20.5052 A, theta_roll_comp = 47.0614 mrad 
msg =  116, time steps =   10, qsz =    2, switch = on, t =     2322 ms, ax =  0.6509, ay =  1.1244, az =  9.9459, gx =  0.0233 rad/s, gy =  0.0047 rad/s, gz =  0.0230 rad/s, erpm_pitch =    0, erpm_roll = -11730, I_w_pitch = -0.0000 A, I_w_roll = -18.4182 A, theta_roll_comp = 48.8478 mrad 
