picocom v3.1

port is        : /dev/ttyACM0
flowcontrol    : none
baudrate is    : 230400
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 8bithex,
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
msg =  179, time steps =   10, qsz =    2, switch = off, t =     3582 ms, ax =  0.6114, ay = -1.9971, az =  9.7529, gx = -0.0049 rad/s, gy =  0.0015 rad/s, gz =  0.0009 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 26.8108 A, theta_roll_comp = -202.0761 mrad 
msg =  191, time steps =   10, qsz =    2, switch = off, t =     3822 ms, ax =  0.6030, ay = -2.0151, az =  9.7445, gx = -0.0053 rad/s, gy =  0.0010 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.0938 A, theta_roll_comp = -203.3958 mrad 
msg =  192, time steps =   10, qsz =    2, switch = off, t =     3842 ms, ax =  0.6054, ay = -2.0127, az =  9.7481, gx = -0.0055 rad/s, gy =  0.0004 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.1602 A, theta_roll_comp = -203.5111 mrad 
msg =  193, time steps =   10, qsz =    2, switch = off, t =     3862 ms, ax =  0.6030, ay = -2.0163, az =  9.7505, gx = -0.0053 rad/s, gy =  0.0011 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.1297 A, theta_roll_comp = -203.6199 mrad 
msg =  194, time steps =   10, qsz =    2, switch = off, t =     3882 ms, ax =  0.5910, ay = -2.0067, az =  9.7457, gx = -0.0051 rad/s, gy =  0.0012 rad/s, gz =  0.0004 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.1225 A, theta_roll_comp = -203.7251 mrad 
msg =  195, time steps =   10, qsz =    2, switch = off, t =     3902 ms, ax =  0.5922, ay = -2.0091, az =  9.7505, gx = -0.0054 rad/s, gy =  0.0012 rad/s, gz =  0.0004 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.1851 A, theta_roll_comp = -203.8164 mrad 
msg =  196, time steps =   10, qsz =    2, switch = off, t =     3922 ms, ax =  0.5958, ay = -2.0187, az =  9.7469, gx = -0.0053 rad/s, gy =  0.0015 rad/s, gz =  0.0001 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.1781 A, theta_roll_comp = -203.9227 mrad 
msg =  197, time steps =   10, qsz =    2, switch = off, t =     3942 ms, ax =  0.6030, ay = -2.0103, az =  9.7385, gx = -0.0049 rad/s, gy =  0.0014 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.1229 A, theta_roll_comp = -204.0272 mrad 
msg =  198, time steps =   10, qsz =    2, switch = off, t =     3962 ms, ax =  0.6066, ay = -2.0007, az =  9.7409, gx = -0.0050 rad/s, gy =  0.0010 rad/s, gz =  0.0004 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.1599 A, theta_roll_comp = -204.1086 mrad 
msg =  199, time steps =   10, qsz =    2, switch = off, t =     3982 ms, ax =  0.6006, ay = -2.0091, az =  9.7385, gx = -0.0047 rad/s, gy =  0.0010 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.1242 A, theta_roll_comp = -204.1848 mrad 
msg =  200, time steps =   10, qsz =    2, switch = off, t =     4002 ms, ax =  0.6006, ay = -2.0067, az =  9.7445, gx = -0.0050 rad/s, gy =  0.0014 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.1848 A, theta_roll_comp = -204.2641 mrad 
msg =  201, time steps =   10, qsz =    2, switch = off, t =     4022 ms, ax =  0.6042, ay = -1.9971, az =  9.7433, gx = -0.0051 rad/s, gy =  0.0014 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.2205 A, theta_roll_comp = -204.3375 mrad 
msg =  202, time steps =   10, qsz =    2, switch = off, t =     4042 ms, ax =  0.6054, ay = -1.9971, az =  9.7457, gx = -0.0054 rad/s, gy =  0.0010 rad/s, gz =  0.0004 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.2789 A, theta_roll_comp = -204.4025 mrad 
msg =  203, time steps =   10, qsz =    2, switch = off, t =     4062 ms, ax =  0.6102, ay = -2.0043, az =  9.7361, gx = -0.0057 rad/s, gy =  0.0015 rad/s, gz =  0.0001 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.3384 A, theta_roll_comp = -204.4749 mrad 
msg =  204, time steps =   10, qsz =    2, switch = off, t =     4082 ms, ax =  0.6090, ay = -2.0079, az =  9.7397, gx = -0.0051 rad/s, gy =  0.0018 rad/s, gz =  0.0004 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.2544 A, theta_roll_comp = -204.5493 mrad 
msg =  205, time steps =   10, qsz =    2, switch = off, t =     4102 ms, ax =  0.6018, ay = -2.0091, az =  9.7397, gx = -0.0051 rad/s, gy =  0.0016 rad/s, gz =  0.0004 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.2665 A, theta_roll_comp = -204.6248 mrad 
msg =  206, time steps =   10, qsz =    2, switch = off, t =     4122 ms, ax =  0.6066, ay = -2.0043, az =  9.7289, gx = -0.0054 rad/s, gy =  0.0015 rad/s, gz =  0.0004 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.3253 A, theta_roll_comp = -204.6929 mrad 
msg =  207, time steps =   10, qsz =    2, switch = off, t =     4142 ms, ax =  0.6090, ay = -2.0115, az =  9.7325, gx = -0.0051 rad/s, gy =  0.0012 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.2913 A, theta_roll_comp = -204.7800 mrad 
msg =  208, time steps =   10, qsz =    2, switch = off, t =     4162 ms, ax =  0.6042, ay = -2.0019, az =  9.7253, gx = -0.0058 rad/s, gy =  0.0015 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.4245 A, theta_roll_comp = -204.8632 mrad 
msg =  209, time steps =   10, qsz =    2, switch = off, t =     4182 ms, ax =  0.6042, ay = -2.0031, az =  9.7397, gx = -0.0054 rad/s, gy =  0.0018 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.3642 A, theta_roll_comp = -204.9361 mrad 
msg =  210, time steps =   10, qsz =    2, switch = off, t =     4202 ms, ax =  0.6054, ay = -2.0079, az =  9.7409, gx = -0.0055 rad/s, gy =  0.0016 rad/s, gz =  0.0004 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.4005 A, theta_roll_comp = -205.0132 mrad 
msg =  211, time steps =   10, qsz =    2, switch = off, t =     4222 ms, ax =  0.6006, ay = -2.0091, az =  9.7481, gx = -0.0054 rad/s, gy =  0.0010 rad/s, gz =  0.0004 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.3876 A, theta_roll_comp = -205.0819 mrad 
msg =  212, time steps =   10, qsz =    2, switch = off, t =     4242 ms, ax =  0.6042, ay = -2.0043, az =  9.7373, gx = -0.0051 rad/s, gy =  0.0011 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.3493 A, theta_roll_comp = -205.1427 mrad 
msg =  213, time steps =   10, qsz =    2, switch = off, t =     4262 ms, ax =  0.6030, ay = -2.0079, az =  9.7385, gx = -0.0053 rad/s, gy =  0.0015 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.3834 A, theta_roll_comp = -205.2059 mrad 
msg =  214, time steps =   10, qsz =    2, switch = off, t =     4282 ms, ax =  0.6018, ay = -1.9983, az =  9.7301, gx = -0.0051 rad/s, gy =  0.0015 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.3678 A, theta_roll_comp = -205.2581 mrad 
msg =  215, time steps =   10, qsz =    2, switch = off, t =     4302 ms, ax =  0.6006, ay = -2.0007, az =  9.7361, gx = -0.0053 rad/s, gy =  0.0018 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.4000 A, theta_roll_comp = -205.3093 mrad 
msg =  216, time steps =   10, qsz =    2, switch = off, t =     4322 ms, ax =  0.6006, ay = -1.9995, az =  9.7325, gx = -0.0054 rad/s, gy =  0.0015 rad/s, gz =  0.0004 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.4324 A, theta_roll_comp = -205.3619 mrad 
msg =  217, time steps =   10, qsz =    2, switch = off, t =     4342 ms, ax =  0.6018, ay = -2.0007, az =  9.7337, gx = -0.0057 rad/s, gy =  0.0014 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.4894 A, theta_roll_comp = -205.4186 mrad 
msg =  218, time steps =   10, qsz =    2, switch = off, t =     4362 ms, ax =  0.6066, ay = -2.0043, az =  9.7445, gx = -0.0058 rad/s, gy =  0.0014 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.5235 A, theta_roll_comp = -205.4821 mrad 
msg =  219, time steps =   10, qsz =    2, switch = off, t =     4382 ms, ax =  0.6066, ay = -2.0043, az =  9.7421, gx = -0.0055 rad/s, gy =  0.0016 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.4850 A, theta_roll_comp = -205.5409 mrad 
msg =  220, time steps =   10, qsz =    2, switch = off, t =     4402 ms, ax =  0.6078, ay = -2.0079, az =  9.7457, gx = -0.0051 rad/s, gy =  0.0014 rad/s, gz =  0.0004 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.4230 A, theta_roll_comp = -205.6028 mrad 
msg =  221, time steps =   10, qsz =    2, switch = off, t =     4422 ms, ax =  0.6114, ay = -2.0079, az =  9.7469, gx = -0.0050 rad/s, gy =  0.0011 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.4065 A, theta_roll_comp = -205.6497 mrad 
msg =  222, time steps =   10, qsz =    2, switch = off, t =     4442 ms, ax =  0.6018, ay = -2.0055, az =  9.7469, gx = -0.0049 rad/s, gy =  0.0015 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.3895 A, theta_roll_comp = -205.6934 mrad 
msg =  223, time steps =   10, qsz =    2, switch = off, t =     4462 ms, ax =  0.6030, ay = -2.0007, az =  9.7433, gx = -0.0051 rad/s, gy =  0.0015 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.4437 A, theta_roll_comp = -205.7321 mrad 
msg =  224, time steps =   10, qsz =    2, switch = off, t =     4482 ms, ax =  0.6090, ay = -1.9983, az =  9.7433, gx = -0.0047 rad/s, gy =  0.0012 rad/s, gz =  0.0009 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.3770 A, theta_roll_comp = -205.7649 mrad 
msg =  225, time steps =   10, qsz =    2, switch = off, t =     4502 ms, ax =  0.6054, ay = -2.0031, az =  9.7409, gx = -0.0050 rad/s, gy =  0.0015 rad/s, gz =  0.0012 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.4305 A, theta_roll_comp = -205.7998 mrad 
msg =  226, time steps =   10, qsz =    2, switch = off, t =     4522 ms, ax =  0.6030, ay = -1.9947, az =  9.7541, gx = -0.0051 rad/s, gy =  0.0014 rad/s, gz =  0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.4599 A, theta_roll_comp = -205.8336 mrad 
msg =  227, time steps =   10, qsz =    2, switch = off, t =     4542 ms, ax =  0.6054, ay = -1.9995, az =  9.7421, gx = -0.0053 rad/s, gy =  0.0015 rad/s, gz =  0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.4882 A, theta_roll_comp = -205.8610 mrad 
msg =  228, time steps =   10, qsz =    2, switch = off, t =     4562 ms, ax =  0.6018, ay = -1.9995, az =  9.7493, gx = -0.0053 rad/s, gy =  0.0016 rad/s, gz =  0.0009 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.4929 A, theta_roll_comp = -205.8903 mrad 
msg =  229, time steps =   10, qsz =    2, switch = off, t =     4582 ms, ax =  0.5994, ay = -1.9971, az =  9.7469, gx = -0.0051 rad/s, gy =  0.0020 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.4739 A, theta_roll_comp = -205.9214 mrad 
msg =  230, time steps =   10, qsz =    2, switch = off, t =     4602 ms, ax =  0.6054, ay = -1.9959, az =  9.7553, gx = -0.0050 rad/s, gy =  0.0019 rad/s, gz =  0.0001 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.4533 A, theta_roll_comp = -205.9420 mrad 
msg =  231, time steps =   10, qsz =    2, switch = off, t =     4622 ms, ax =  0.5982, ay = -2.0019, az =  9.7553, gx = -0.0051 rad/s, gy =  0.0016 rad/s, gz =  0.0001 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.4813 A, theta_roll_comp = -205.9674 mrad 
msg =  232, time steps =   10, qsz =    2, switch = off, t =     4642 ms, ax =  0.6102, ay = -2.0055, az =  9.7625, gx = -0.0053 rad/s, gy =  0.0015 rad/s, gz = -0.0000 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.5113 A, theta_roll_comp = -206.0049 mrad 
msg =  233, time steps =   10, qsz =    2, switch = off, t =     4662 ms, ax =  0.6030, ay = -2.0007, az =  9.7649, gx = -0.0053 rad/s, gy =  0.0011 rad/s, gz =  0.0004 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.5160 A, theta_roll_comp = -206.0346 mrad 
msg =  234, time steps =   10, qsz =    2, switch = off, t =     4682 ms, ax =  0.5994, ay = -2.0031, az =  9.7637, gx = -0.0050 rad/s, gy =  0.0010 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.4728 A, theta_roll_comp = -206.0640 mrad 
msg =  235, time steps =   10, qsz =    2, switch = off, t =     4702 ms, ax =  0.5958, ay = -2.0007, az =  9.7481, gx = -0.0053 rad/s, gy =  0.0015 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.5261 A, theta_roll_comp = -206.0976 mrad 
msg =  236, time steps =   10, qsz =    2, switch = off, t =     4722 ms, ax =  0.6018, ay = -2.0067, az =  9.7553, gx = -0.0051 rad/s, gy =  0.0015 rad/s, gz =  0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.5077 A, theta_roll_comp = -206.1325 mrad 
msg =  237, time steps =   10, qsz =    2, switch = off, t =     4742 ms, ax =  0.5958, ay = -2.0055, az =  9.7541, gx = -0.0051 rad/s, gy =  0.0018 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.5138 A, theta_roll_comp = -206.1702 mrad 
msg =  238, time steps =   10, qsz =    2, switch = off, t =     4762 ms, ax =  0.5934, ay = -2.0067, az =  9.7541, gx = -0.0054 rad/s, gy =  0.0015 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.5682 A, theta_roll_comp = -206.2110 mrad 
msg =  239, time steps =   10, qsz =    2, switch = off, t =     4782 ms, ax =  0.6018, ay = -2.0007, az =  9.7445, gx = -0.0050 rad/s, gy =  0.0014 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.5010 A, theta_roll_comp = -206.2403 mrad 
msg =  240, time steps =   10, qsz =    2, switch = off, t =     4802 ms, ax =  0.6042, ay = -1.9983, az =  9.7493, gx = -0.0053 rad/s, gy =  0.0014 rad/s, gz =  0.0008 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.5526 A, theta_roll_comp = -206.2632 mrad 
msg =  241, time steps =   10, qsz =    2, switch = off, t =     4822 ms, ax =  0.5994, ay = -2.0115, az =  9.7481, gx = -0.0051 rad/s, gy =  0.0019 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.5351 A, theta_roll_comp = -206.3035 mrad 
msg =  242, time steps =   10, qsz =    2, switch = off, t =     4842 ms, ax =  0.5982, ay = -2.0091, az =  9.7433, gx = -0.0049 rad/s, gy =  0.0015 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.4945 A, theta_roll_comp = -206.3493 mrad 
msg =  243, time steps =   10, qsz =    2, switch = off, t =     4862 ms, ax =  0.6006, ay = -2.0067, az =  9.7493, gx = -0.0049 rad/s, gy =  0.0010 rad/s, gz =  0.0004 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.4999 A, theta_roll_comp = -206.3835 mrad 
msg =  244, time steps =   10, qsz =    2, switch = off, t =     4882 ms, ax =  0.5982, ay = -2.0031, az =  9.7493, gx = -0.0053 rad/s, gy =  0.0008 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.5764 A, theta_roll_comp = -206.4122 mrad 
msg =  245, time steps =   10, qsz =    2, switch = off, t =     4902 ms, ax =  0.6006, ay = -2.0139, az =  9.7529, gx = -0.0053 rad/s, gy =  0.0008 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.5825 A, theta_roll_comp = -206.4499 mrad 
msg =  246, time steps =   10, qsz =    2, switch = off, t =     4922 ms, ax =  0.6066, ay = -2.0103, az =  9.7433, gx = -0.0053 rad/s, gy =  0.0011 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.5889 A, theta_roll_comp = -206.4898 mrad 
msg =  247, time steps =   10, qsz =    2, switch = off, t =     4942 ms, ax =  0.6090, ay = -2.0067, az =  9.7469, gx = -0.0055 rad/s, gy =  0.0012 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.6439 A, theta_roll_comp = -206.5341 mrad 
msg =  248, time steps =   10, qsz =    2, switch = off, t =     4962 ms, ax =  0.6018, ay = -2.0103, az =  9.7505, gx = -0.0055 rad/s, gy =  0.0014 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.6507 A, theta_roll_comp = -206.5770 mrad 
msg =  249, time steps =   10, qsz =    2, switch = off, t =     4982 ms, ax =  0.5982, ay = -2.0007, az =  9.7517, gx = -0.0054 rad/s, gy =  0.0015 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.6327 A, theta_roll_comp = -206.6140 mrad 
msg =  250, time steps =   10, qsz =    2, switch = off, t =     5002 ms, ax =  0.5982, ay = -1.9971, az =  9.7409, gx = -0.0054 rad/s, gy =  0.0014 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.6364 A, theta_roll_comp = -206.6369 mrad 
msg =  251, time steps =   10, qsz =    2, switch = off, t =     5022 ms, ax =  0.6006, ay = -1.9995, az =  9.7409, gx = -0.0050 rad/s, gy =  0.0010 rad/s, gz =  0.0001 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.5669 A, theta_roll_comp = -206.6524 mrad 
msg =  252, time steps =   10, qsz =    2, switch = off, t =     5042 ms, ax =  0.6054, ay = -2.0031, az =  9.7421, gx = -0.0053 rad/s, gy =  0.0010 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.6188 A, theta_roll_comp = -206.6767 mrad 
msg =  253, time steps =   10, qsz =    2, switch = off, t =     5062 ms, ax =  0.5958, ay = -2.0043, az =  9.7409, gx = -0.0051 rad/s, gy =  0.0008 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.5990 A, theta_roll_comp = -206.7030 mrad 
msg =  254, time steps =   10, qsz =    2, switch = off, t =     5082 ms, ax =  0.5994, ay = -2.0103, az =  9.7505, gx = -0.0053 rad/s, gy =  0.0011 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll =    0, I_w_pitch = -0.0000 A, I_w_roll = 27.6281 A, theta_roll_comp = -206.7354 mrad 
