picocom v3.1

port is        : /dev/ttyACM0
flowcontrol    : none
baudrate is    : 230400
parity is      : none
databits are   : 8
stopbits are   : 1
escape is      : C-a
local echo is  : no
noinit is      : no
noreset is     : no
hangup is      : no
nolock is      : no
send_cmd is    : sz -vv
receive_cmd is : rz -vv -E
imap is        : 8bithex,
omap is        : 
emap is        : crcrlf,delbs,
logfile is     : none
initstring     : none
exit_after is  : not set
exit is        : no

Type [C-a] [C-h] to see available commands
Terminal ready
msg =  139, time steps =   10, qsz =    2, switch = on, t =     2782 ms, ax =  0.5682, ay = -0.3812, az =  9.9674, gx = -0.0010 rad/s, gy =  0.0015 rad/s, gz =  0.0016 rad/s, erpm_pitch =    0, erpm_roll = -2804, I_w_pitch = -0.0000 A, I_w_roll = -0.2728 A, theta_roll_comp = -37.1482 mrad 
msg =  150, time steps =   10, qsz =    2, switch = on, t =     3002 ms, ax =  0.5730, ay = -0.2625, az =  9.9339, gx = -0.0043 rad/s, gy =  0.0018 rad/s, gz =  0.0025 rad/s, erpm_pitch =    0, erpm_roll = -3083, I_w_pitch = -0.0000 A, I_w_roll =  0.2431 A, theta_roll_comp = -36.6276 mrad 
msg =  151, time steps =   10, qsz =    2, switch = on, t =     3022 ms, ax =  0.5610, ay = -0.2302, az =  9.9135, gx = -0.0041 rad/s, gy =  0.0010 rad/s, gz =  0.0008 rad/s, erpm_pitch =    0, erpm_roll = -3138, I_w_pitch = -0.0000 A, I_w_roll =  0.1879 A, theta_roll_comp = -36.5822 mrad 
msg =  152, time steps =   10, qsz =    2, switch = on, t =     3042 ms, ax =  0.5682, ay = -0.2361, az =  9.9207, gx = -0.0037 rad/s, gy =  0.0012 rad/s, gz = -0.0004 rad/s, erpm_pitch =    0, erpm_roll = -3164, I_w_pitch = -0.0000 A, I_w_roll =  0.1170 A, theta_roll_comp = -36.5885 mrad 
msg =  153, time steps =   10, qsz =    2, switch = on, t =     3062 ms, ax =  0.5826, ay = -0.2421, az =  9.9435, gx = -0.0025 rad/s, gy =  0.0016 rad/s, gz = -0.0000 rad/s, erpm_pitch =    0, erpm_roll = -3164, I_w_pitch = -0.0000 A, I_w_roll = -0.0955 A, theta_roll_comp = -36.6081 mrad 
msg =  154, time steps =   10, qsz =    2, switch = on, t =     3082 ms, ax =  0.5970, ay = -0.2877, az =  9.9674, gx = -0.0009 rad/s, gy =  0.0020 rad/s, gz = -0.0004 rad/s, erpm_pitch =    0, erpm_roll = -3214, I_w_pitch = -0.0000 A, I_w_roll = -0.3843 A, theta_roll_comp = -36.6007 mrad 
msg =  155, time steps =   10, qsz =    2, switch = on, t =     3102 ms, ax =  0.5742, ay = -0.3980, az =  9.9459, gx =  0.0000 rad/s, gy =  0.0018 rad/s, gz = -0.0013 rad/s, erpm_pitch =    0, erpm_roll = -3214, I_w_pitch = -0.0000 A, I_w_roll = -0.5542 A, theta_roll_comp = -36.5879 mrad 
msg =  156, time steps =   10, qsz =    2, switch = on, t =     3122 ms, ax =  0.5730, ay = -0.4435, az =  9.9423, gx = -0.0002 rad/s, gy =  0.0012 rad/s, gz = -0.0011 rad/s, erpm_pitch =    0, erpm_roll = -3271, I_w_pitch = -0.0000 A, I_w_roll = -0.5082 A, theta_roll_comp = -36.5757 mrad 
msg =  157, time steps =   10, qsz =    2, switch = on, t =     3142 ms, ax =  0.5754, ay = -0.4124, az =  9.9399, gx = -0.0010 rad/s, gy =  0.0018 rad/s, gz =  0.0001 rad/s, erpm_pitch =    0, erpm_roll = -3299, I_w_pitch = -0.0000 A, I_w_roll = -0.3728 A, theta_roll_comp = -36.5232 mrad 
msg =  158, time steps =   10, qsz =    2, switch = on, t =     3162 ms, ax =  0.5682, ay = -0.3285, az =  9.9387, gx = -0.0020 rad/s, gy =  0.0016 rad/s, gz =  0.0011 rad/s, erpm_pitch =    0, erpm_roll = -3299, I_w_pitch = -0.0000 A, I_w_roll = -0.2138 A, theta_roll_comp = -36.4679 mrad 
msg =  159, time steps =   10, qsz =    2, switch = on, t =     3182 ms, ax =  0.5718, ay = -0.2661, az =  9.9375, gx = -0.0024 rad/s, gy =  0.0019 rad/s, gz =  0.0009 rad/s, erpm_pitch =    0, erpm_roll = -3359, I_w_pitch = -0.0000 A, I_w_roll = -0.1512 A, theta_roll_comp = -36.4103 mrad 
msg =  160, time steps =   10, qsz =    2, switch = on, t =     3202 ms, ax =  0.6281, ay = -0.2613, az =  9.9615, gx = -0.0030 rad/s, gy =  0.0016 rad/s, gz =  0.0035 rad/s, erpm_pitch =    0, erpm_roll = -3359, I_w_pitch = -0.0000 A, I_w_roll = -0.0412 A, theta_roll_comp = -36.3488 mrad 
msg =  161, time steps =   10, qsz =    2, switch = on, t =     3222 ms, ax =  0.5658, ay = -0.3548, az =  9.9435, gx = -0.0026 rad/s, gy =  0.0019 rad/s, gz = -0.0000 rad/s, erpm_pitch =    0, erpm_roll = -3440, I_w_pitch = -0.0000 A, I_w_roll = -0.1110 A, theta_roll_comp = -36.3615 mrad 
msg =  162, time steps =   10, qsz =    2, switch = on, t =     3242 ms, ax =  0.5622, ay = -0.3560, az =  9.9303, gx = -0.0035 rad/s, gy =  0.0016 rad/s, gz =  0.0024 rad/s, erpm_pitch =    0, erpm_roll = -3481, I_w_pitch = -0.0000 A, I_w_roll =  0.0528 A, theta_roll_comp = -36.3366 mrad 
msg =  163, time steps =   10, qsz =    2, switch = on, t =     3262 ms, ax =  0.5682, ay = -0.3081, az =  9.9207, gx = -0.0037 rad/s, gy =  0.0020 rad/s, gz =  0.0024 rad/s, erpm_pitch =    0, erpm_roll = -3481, I_w_pitch = -0.0000 A, I_w_roll =  0.0740 A, theta_roll_comp = -36.3193 mrad 
msg =  164, time steps =   10, qsz =    2, switch = on, t =     3282 ms, ax =  0.5838, ay = -0.2973, az =  9.9375, gx = -0.0026 rad/s, gy =  0.0016 rad/s, gz =  0.0013 rad/s, erpm_pitch =    0, erpm_roll = -3547, I_w_pitch = -0.0000 A, I_w_roll = -0.1151 A, theta_roll_comp = -36.3364 mrad 
msg =  165, time steps =   10, qsz =    2, switch = on, t =     3302 ms, ax =  0.6018, ay = -0.3464, az =  9.9626, gx = -0.0024 rad/s, gy =  0.0010 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll = -3547, I_w_pitch = -0.0000 A, I_w_roll = -0.1624 A, theta_roll_comp = -36.3403 mrad 
msg =  166, time steps =   10, qsz =    2, switch = on, t =     3322 ms, ax =  0.5922, ay = -0.3644, az =  9.9507, gx = -0.0030 rad/s, gy =  0.0010 rad/s, gz =  0.0012 rad/s, erpm_pitch =    0, erpm_roll = -3624, I_w_pitch = -0.0000 A, I_w_roll = -0.0440 A, theta_roll_comp = -36.3312 mrad 
msg =  167, time steps =   10, qsz =    2, switch = on, t =     3342 ms, ax =  0.5754, ay = -0.2925, az =  9.9255, gx = -0.0025 rad/s, gy =  0.0011 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll = -3652, I_w_pitch = -0.0000 A, I_w_roll = -0.1409 A, theta_roll_comp = -36.3244 mrad 
msg =  168, time steps =   10, qsz =    2, switch = on, t =     3362 ms, ax =  0.5886, ay = -0.3560, az =  9.9351, gx = -0.0016 rad/s, gy =  0.0018 rad/s, gz = -0.0012 rad/s, erpm_pitch =    0, erpm_roll = -3652, I_w_pitch = -0.0000 A, I_w_roll = -0.3077 A, theta_roll_comp = -36.3308 mrad 
msg =  169, time steps =   10, qsz =    2, switch = on, t =     3382 ms, ax =  0.5994, ay = -0.3812, az =  9.9447, gx = -0.0016 rad/s, gy =  0.0019 rad/s, gz = -0.0015 rad/s, erpm_pitch =    0, erpm_roll = -3727, I_w_pitch = -0.0000 A, I_w_roll = -0.3126 A, theta_roll_comp = -36.2999 mrad 
msg =  170, time steps =   10, qsz =    2, switch = on, t =     3402 ms, ax =  0.5766, ay = -0.2793, az =  9.9591, gx = -0.0028 rad/s, gy =  0.0020 rad/s, gz = -0.0001 rad/s, erpm_pitch =    0, erpm_roll = -3727, I_w_pitch = -0.0000 A, I_w_roll = -0.1078 A, theta_roll_comp = -36.2322 mrad 
msg =  171, time steps =   10, qsz =    2, switch = on, t =     3422 ms, ax =  0.5766, ay = -0.2565, az =  9.9495, gx = -0.0026 rad/s, gy =  0.0022 rad/s, gz =  0.0009 rad/s, erpm_pitch =    0, erpm_roll = -3792, I_w_pitch = -0.0000 A, I_w_roll = -0.1432 A, theta_roll_comp = -36.1604 mrad 
msg =  172, time steps =   10, qsz =    2, switch = on, t =     3442 ms, ax =  0.5934, ay = -0.2985, az =  9.9195, gx = -0.0031 rad/s, gy =  0.0015 rad/s, gz = -0.0007 rad/s, erpm_pitch =    0, erpm_roll = -3838, I_w_pitch = -0.0000 A, I_w_roll = -0.0610 A, theta_roll_comp = -36.0750 mrad 
msg =  173, time steps =   10, qsz =    2, switch = on, t =     3462 ms, ax =  0.5982, ay = -0.2350, az =  9.9459, gx = -0.0039 rad/s, gy =  0.0011 rad/s, gz =  0.0003 rad/s, erpm_pitch =    0, erpm_roll = -3838, I_w_pitch = -0.0000 A, I_w_roll =  0.0667 A, theta_roll_comp = -35.9745 mrad 
msg =  174, time steps =   10, qsz =    2, switch = on, t =     3482 ms, ax =  0.5394, ay = -0.3093, az =  9.9650, gx = -0.0035 rad/s, gy =  0.0015 rad/s, gz =  0.0040 rad/s, erpm_pitch =    0, erpm_roll = -3913, I_w_pitch = -0.0000 A, I_w_roll = -0.0053 A, theta_roll_comp = -35.9735 mrad 
msg =  175, time steps =   10, qsz =    2, switch = on, t =     3502 ms, ax =  0.5574, ay = -0.3201, az =  9.9519, gx = -0.0034 rad/s, gy =  0.0014 rad/s, gz =  0.0035 rad/s, erpm_pitch =    0, erpm_roll = -3958, I_w_pitch = -0.0000 A, I_w_roll = -0.0338 A, theta_roll_comp = -35.9452 mrad 
msg =  176, time steps =   10, qsz =    2, switch = on, t =     3522 ms, ax =  0.5622, ay = -0.3213, az =  9.9231, gx = -0.0028 rad/s, gy =  0.0011 rad/s, gz = -0.0007 rad/s, erpm_pitch =    0, erpm_roll = -3958, I_w_pitch = -0.0000 A, I_w_roll = -0.1551 A, theta_roll_comp = -35.9365 mrad 
msg =  177, time steps =   10, qsz =    2, switch = on, t =     3542 ms, ax =  0.5778, ay = -0.3572, az =  9.9219, gx = -0.0025 rad/s, gy =  0.0012 rad/s, gz = -0.0011 rad/s, erpm_pitch =    0, erpm_roll = -4030, I_w_pitch = -0.0000 A, I_w_roll = -0.2012 A, theta_roll_comp = -35.9475 mrad 
msg =  178, time steps =   10, qsz =    2, switch = on, t =     3562 ms, ax =  0.5910, ay = -0.2997, az =  9.9555, gx = -0.0028 rad/s, gy =  0.0020 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll = -4030, I_w_pitch = -0.0000 A, I_w_roll = -0.1531 A, theta_roll_comp = -35.9489 mrad 
msg =  179, time steps =   10, qsz =    2, switch = on, t =     3582 ms, ax =  0.6126, ay = -0.3237, az =  9.9555, gx = -0.0022 rad/s, gy =  0.0020 rad/s, gz = -0.0004 rad/s, erpm_pitch =    0, erpm_roll = -4102, I_w_pitch = -0.0000 A, I_w_roll = -0.2522 A, theta_roll_comp = -35.9287 mrad 
msg =  180, time steps =   10, qsz =    2, switch = on, t =     3602 ms, ax =  0.5706, ay = -0.3105, az =  9.9375, gx = -0.0026 rad/s, gy =  0.0026 rad/s, gz = -0.0033 rad/s, erpm_pitch =    0, erpm_roll = -4145, I_w_pitch = -0.0000 A, I_w_roll = -0.1875 A, theta_roll_comp = -35.8833 mrad 
msg =  181, time steps =   10, qsz =    2, switch = on, t =     3622 ms, ax =  0.5262, ay = -0.3488, az =  9.9303, gx = -0.0028 rad/s, gy =  0.0027 rad/s, gz = -0.0013 rad/s, erpm_pitch =    0, erpm_roll = -4145, I_w_pitch = -0.0000 A, I_w_roll = -0.1650 A, theta_roll_comp = -35.8741 mrad 
msg =  182, time steps =   10, qsz =    2, switch = on, t =     3642 ms, ax =  0.5191, ay = -0.2949, az =  9.9351, gx = -0.0034 rad/s, gy =  0.0024 rad/s, gz =  0.0019 rad/s, erpm_pitch =    0, erpm_roll = -4227, I_w_pitch = -0.0000 A, I_w_roll = -0.0521 A, theta_roll_comp = -35.8313 mrad 
msg =  183, time steps =   10, qsz =    2, switch = on, t =     3662 ms, ax =  0.5826, ay = -0.3141, az =  9.9351, gx = -0.0039 rad/s, gy =  0.0027 rad/s, gz =  0.0005 rad/s, erpm_pitch =    0, erpm_roll = -4227, I_w_pitch = -0.0000 A, I_w_roll =  0.0300 A, theta_roll_comp = -35.7446 mrad 
msg =  184, time steps =   10, qsz =    2, switch = on, t =     3682 ms, ax =  0.5538, ay = -0.3297, az =  9.9387, gx = -0.0042 rad/s, gy =  0.0016 rad/s, gz = -0.0004 rad/s, erpm_pitch =    0, erpm_roll = -4311, I_w_pitch = -0.0000 A, I_w_roll =  0.0801 A, theta_roll_comp = -35.7588 mrad 
msg =  185, time steps =   10, qsz =    2, switch = on, t =     3702 ms, ax =  0.5514, ay = -0.3189, az =  9.9207, gx = -0.0038 rad/s, gy =  0.0012 rad/s, gz =  0.0044 rad/s, erpm_pitch =    0, erpm_roll = -4349, I_w_pitch = -0.0000 A, I_w_roll =  0.0113 A, theta_roll_comp = -35.7778 mrad 
msg =  186, time steps =   10, qsz =    2, switch = on, t =     3722 ms, ax =  0.5454, ay = -0.2913, az =  9.9555, gx = -0.0037 rad/s, gy =  0.0016 rad/s, gz =  0.0040 rad/s, erpm_pitch =    0, erpm_roll = -4349, I_w_pitch = -0.0000 A, I_w_roll = -0.0116 A, theta_roll_comp = -35.7848 mrad 
msg =  187, time steps =   10, qsz =    2, switch = on, t =     3742 ms, ax =  0.5586, ay = -0.3285, az =  9.9662, gx = -0.0033 rad/s, gy =  0.0014 rad/s, gz = -0.0011 rad/s, erpm_pitch =    0, erpm_roll = -4428, I_w_pitch = -0.0000 A, I_w_roll = -0.0850 A, theta_roll_comp = -35.7752 mrad 
msg =  188, time steps =   10, qsz =    2, switch = on, t =     3762 ms, ax =  0.5922, ay = -0.3500, az =  9.9387, gx = -0.0035 rad/s, gy =  0.0014 rad/s, gz = -0.0020 rad/s, erpm_pitch =    0, erpm_roll = -4428, I_w_pitch = -0.0000 A, I_w_roll = -0.0285 A, theta_roll_comp = -35.8285 mrad 
msg =  189, time steps =   10, qsz =    2, switch = on, t =     3782 ms, ax =  0.6018, ay = -0.2841, az =  9.9387, gx = -0.0035 rad/s, gy =  0.0014 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll = -4509, I_w_pitch = -0.0000 A, I_w_roll = -0.0307 A, theta_roll_comp = -35.8152 mrad 
msg =  190, time steps =   10, qsz =    2, switch = on, t =     3802 ms, ax =  0.5586, ay = -0.3320, az =  9.9495, gx = -0.0030 rad/s, gy =  0.0024 rad/s, gz = -0.0015 rad/s, erpm_pitch =    0, erpm_roll = -4544, I_w_pitch = -0.0000 A, I_w_roll = -0.1289 A, theta_roll_comp = -35.8003 mrad 
msg =  191, time steps =   10, qsz =    2, switch = on, t =     3822 ms, ax =  0.5310, ay = -0.2949, az =  9.9746, gx = -0.0034 rad/s, gy =  0.0030 rad/s, gz = -0.0017 rad/s, erpm_pitch =    0, erpm_roll = -4544, I_w_pitch = -0.0000 A, I_w_roll = -0.0584 A, theta_roll_comp = -35.7919 mrad 
msg =  192, time steps =   10, qsz =    2, switch = on, t =     3842 ms, ax =  0.5742, ay = -0.2853, az =  9.9579, gx = -0.0041 rad/s, gy =  0.0034 rad/s, gz =  0.0012 rad/s, erpm_pitch =    0, erpm_roll = -4623, I_w_pitch = -0.0000 A, I_w_roll =  0.0479 A, theta_roll_comp = -35.7068 mrad 
msg =  193, time steps =   10, qsz =    2, switch = on, t =     3862 ms, ax =  0.5562, ay = -0.3560, az =  9.9423, gx = -0.0034 rad/s, gy =  0.0028 rad/s, gz =  0.0013 rad/s, erpm_pitch =    0, erpm_roll = -4708, I_w_pitch = -0.0000 A, I_w_roll = -0.0708 A, theta_roll_comp = -35.7144 mrad 
msg =  194, time steps =   10, qsz =    2, switch = on, t =     3882 ms, ax =  0.5346, ay = -0.2709, az =  9.9459, gx = -0.0039 rad/s, gy =  0.0026 rad/s, gz =  0.0032 rad/s, erpm_pitch =    0, erpm_roll = -4708, I_w_pitch = -0.0000 A, I_w_roll =  0.0169 A, theta_roll_comp = -35.6630 mrad 
msg =  195, time steps =   10, qsz =    2, switch = on, t =     3902 ms, ax =  0.5202, ay = -0.3560, az =  9.9075, gx = -0.0043 rad/s, gy =  0.0012 rad/s, gz =  0.0025 rad/s, erpm_pitch =    0, erpm_roll = -4744, I_w_pitch = -0.0000 A, I_w_roll =  0.0821 A, theta_roll_comp = -35.6212 mrad 
msg =  196, time steps =   10, qsz =    2, switch = on, t =     3922 ms, ax =  0.5430, ay = -0.3620, az =  9.9039, gx = -0.0030 rad/s, gy = -0.0005 rad/s, gz = -0.0003 rad/s, erpm_pitch =    0, erpm_roll = -4744, I_w_pitch = -0.0000 A, I_w_roll = -0.1444 A, theta_roll_comp = -35.7034 mrad 
msg =  197, time steps =   10, qsz =    2, switch = on, t =     3942 ms, ax =  0.5946, ay = -0.2721, az =  9.9603, gx = -0.0026 rad/s, gy =  0.0002 rad/s, gz = -0.0007 rad/s, erpm_pitch =    0, erpm_roll = -4829, I_w_pitch = -0.0000 A, I_w_roll = -0.2238 A, theta_roll_comp = -35.6565 mrad 
msg =  198, time steps =   10, qsz =    2, switch = on, t =     3962 ms, ax =  0.5946, ay = -0.3572, az =  9.9770, gx = -0.0034 rad/s, gy =  0.0007 rad/s, gz = -0.0001 rad/s, erpm_pitch =    0, erpm_roll = -4866, I_w_pitch = -0.0000 A, I_w_roll = -0.0849 A, theta_roll_comp = -35.6258 mrad 
msg =  199, time steps =   10, qsz =    2, switch = on, t =     3982 ms, ax =  0.5562, ay = -0.3596, az =  9.9650, gx = -0.0022 rad/s, gy =  0.0019 rad/s, gz = -0.0023 rad/s, erpm_pitch =    0, erpm_roll = -4866, I_w_pitch = -0.0000 A, I_w_roll = -0.2881 A, theta_roll_comp = -35.7043 mrad 
msg =  200, time steps =   10, qsz =    2, switch = on, t =     4002 ms, ax =  0.5946, ay = -0.2565, az =  9.9495, gx = -0.0025 rad/s, gy =  0.0026 rad/s, gz = -0.0013 rad/s, erpm_pitch =    0, erpm_roll = -4953, I_w_pitch = -0.0000 A, I_w_roll = -0.2433 A, theta_roll_comp = -35.6843 mrad 
msg =  201, time steps =   10, qsz =    2, switch = on, t =     4022 ms, ax =  0.6281, ay = -0.1978, az =  9.9315, gx = -0.0050 rad/s, gy =  0.0028 rad/s, gz =  0.0004 rad/s, erpm_pitch =    0, erpm_roll = -4953, I_w_pitch = -0.0000 A, I_w_roll =  0.1783 A, theta_roll_comp = -35.4736 mrad 
msg =  202, time steps =   10, qsz =    2, switch = on, t =     4042 ms, ax =  0.5682, ay = -0.2769, az =  9.9363, gx = -0.0050 rad/s, gy =  0.0026 rad/s, gz =  0.0012 rad/s, erpm_pitch =    0, erpm_roll = -5037, I_w_pitch = -0.0000 A, I_w_roll =  0.1670 A, theta_roll_comp = -35.4026 mrad 
msg =  203, time steps =   10, qsz =    2, switch = on, t =     4062 ms, ax =  0.5191, ay = -0.3668, az =  9.9650, gx = -0.0037 rad/s, gy =  0.0032 rad/s, gz =  0.0012 rad/s, erpm_pitch =    0, erpm_roll = -5082, I_w_pitch = -0.0000 A, I_w_roll = -0.0530 A, theta_roll_comp = -35.5258 mrad 
msg =  204, time steps =   10, qsz =    2, switch = on, t =     4082 ms, ax =  0.5634, ay = -0.2961, az =  9.9207, gx = -0.0041 rad/s, gy =  0.0015 rad/s, gz =  0.0019 rad/s, erpm_pitch =    0, erpm_roll = -5082, I_w_pitch = -0.0000 A, I_w_roll =  0.0262 A, theta_roll_comp = -35.5712 mrad 
msg =  205, time steps =   10, qsz =    2, switch = on, t =     4102 ms, ax =  0.5502, ay = -0.2721, az =  9.9231, gx = -0.0034 rad/s, gy =  0.0004 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll = -5175, I_w_pitch = -0.0000 A, I_w_roll = -0.1138 A, theta_roll_comp = -35.4455 mrad 
msg =  206, time steps =   10, qsz =    2, switch = on, t =     4122 ms, ax =  0.5310, ay = -0.3308, az =  9.9375, gx = -0.0021 rad/s, gy =  0.0000 rad/s, gz = -0.0013 rad/s, erpm_pitch =    0, erpm_roll = -5175, I_w_pitch = -0.0000 A, I_w_roll = -0.3586 A, theta_roll_comp = -35.4131 mrad 
msg =  207, time steps =   10, qsz =    2, switch = on, t =     4142 ms, ax =  0.6689, ay = -0.3764, az =  9.9303, gx = -0.0026 rad/s, gy = -0.0005 rad/s, gz = -0.0000 rad/s, erpm_pitch =    0, erpm_roll = -5252, I_w_pitch = -0.0000 A, I_w_roll = -0.2536 A, theta_roll_comp = -35.4702 mrad 
msg =  208, time steps =   10, qsz =    2, switch = on, t =     4162 ms, ax =  0.6221, ay = -0.3344, az =  9.9351, gx = -0.0025 rad/s, gy =  0.0007 rad/s, gz =  0.0007 rad/s, erpm_pitch =    0, erpm_roll = -5296, I_w_pitch = -0.0000 A, I_w_roll = -0.2662 A, theta_roll_comp = -35.5414 mrad 
msg =  209, time steps =   10, qsz =    2, switch = on, t =     4182 ms, ax =  0.6677, ay = -0.2685, az =  9.9722, gx = -0.0030 rad/s, gy =  0.0030 rad/s, gz =  0.0043 rad/s, erpm_pitch =    0, erpm_roll = -5296, I_w_pitch = -0.0000 A, I_w_roll = -0.1773 A, theta_roll_comp = -35.4981 mrad 
msg =  210, time steps =   10, qsz =    2, switch = on, t =     4202 ms, ax =  0.5826, ay = -0.2769, az =  9.9603, gx = -0.0043 rad/s, gy =  0.0040 rad/s, gz =  0.0001 rad/s, erpm_pitch =    0, erpm_roll = -5392, I_w_pitch = -0.0000 A, I_w_roll =  0.0514 A, theta_roll_comp = -35.4294 mrad 
msg =  211, time steps =   10, qsz =    2, switch = on, t =     4222 ms, ax =  0.5610, ay = -0.2721, az =  9.9519, gx = -0.0049 rad/s, gy =  0.0043 rad/s, gz =  0.0017 rad/s, erpm_pitch =    0, erpm_roll = -5392, I_w_pitch = -0.0000 A, I_w_roll =  0.1387 A, theta_roll_comp = -35.3755 mrad 
msg =  212, time steps =   10, qsz =    2, switch = on, t =     4242 ms, ax =  0.5119, ay = -0.2925, az =  9.9171, gx = -0.0050 rad/s, gy =  0.0028 rad/s, gz =  0.0021 rad/s, erpm_pitch =    0, erpm_roll = -5492, I_w_pitch = -0.0000 A, I_w_roll =  0.1566 A, theta_roll_comp = -35.3380 mrad 
msg =  213, time steps =   10, qsz =    2, switch = on, t =     4262 ms, ax =  0.5155, ay = -0.2649, az =  9.9447, gx = -0.0043 rad/s, gy =  0.0018 rad/s, gz = -0.0015 rad/s, erpm_pitch =    0, erpm_roll = -5542, I_w_pitch = -0.0000 A, I_w_roll =  0.0352 A, theta_roll_comp = -35.3279 mrad 
msg =  214, time steps =   10, qsz =    2, switch = on, t =     4282 ms, ax =  0.5574, ay = -0.3081, az =  9.9603, gx = -0.0034 rad/s, gy =  0.0006 rad/s, gz = -0.0036 rad/s, erpm_pitch =    0, erpm_roll = -5542, I_w_pitch = -0.0000 A, I_w_roll = -0.1403 A, theta_roll_comp = -35.2799 mrad 
